0.58617164 	1.40321940 	1.48673402 	1.40293981 	1.48585544 	1.39785029 	1.48324848 	1.37402549 	1.47321550 	1.31522916 	1.45073271 	1.24070113 	1.41107674 	1.18183584 	1.37516948 	1.14872266 	1.35081374 	1.13837374 	1.34083519 	1.30685853 	1.66629212 	1.23091069 	1.66462262 	1.06779128 	1.66516566 	0.94701547 	1.65255886 	0.91254085 	1.65016276 	0.86298479 	1.95037244 	0.68291740 	1.97305289 	1.44128921 	1.44149160 	1.43887073 	1.42966603 	1.40383111 	1.36357877 	1.30669289 	1.26510021 	1.23882600 	1.22993669 	2.10731367 	
0.39139528 	1.28278291 	1.37393319 	1.28245785 	1.37314384 	1.27814120 	1.37106335 	1.25596548 	1.36206473 	1.20024441 	1.34191244 	1.12594402 	1.30439607 	1.06560915 	1.26992882 	1.03049223 	1.24641670 	1.01922341 	1.23704535 	1.18764537 	1.57788210 	1.11226959 	1.57641468 	0.94168761 	1.58012032 	0.80709018 	1.57134630 	0.76802312 	1.57075445 	0.71107082 	1.91891726 	0.50335591 	1.94670418 	1.32419549 	1.32426026 	1.32192794 	1.31276878 	1.28935666 	1.25146755 	1.19632334 	1.15448493 	1.12734930 	1.11820444 	2.10886718 	
0.25243866 	1.16961876 	1.26325043 	1.16915106 	1.26257581 	1.16488307 	1.26080849 	1.14346956 	1.25206343 	1.08916570 	1.23226102 	1.01519145 	1.19571580 	0.95519018 	1.16232978 	0.91943557 	1.13936683 	0.90808114 	1.13051453 	1.07444713 	1.47494135 	0.99992932 	1.47403184 	0.82694494 	1.47855519 	0.68902059 	1.47185202 	0.64841921 	1.47207769 	0.58893036 	1.83754964 	0.37006579 	1.86970540 	1.21190498 	1.21211124 	1.20987012 	1.20069696 	1.17826436 	1.14081362 	1.08657493 	1.04525602 	1.01766937 	1.00922527 	2.04231391 	
0.24726945 	1.10176736 	1.19061866 	1.10135488 	1.18684652 	1.09746042 	1.18518437 	1.07797929 	1.17757775 	1.02874132 	1.15994487 	0.96135213 	1.12647892 	0.90622777 	1.09635458 	0.87273934 	1.07571550 	0.86273661 	1.06748061 	1.01510594 	1.38317842 	0.94664692 	1.38266924 	0.78778779 	1.38815037 	0.65932044 	1.38409632 	0.62124139 	1.38246213 	0.56569402 	1.72228595 	0.35920803 	1.74994706 	1.14037569 	1.14068943 	1.13856378 	1.13023084 	1.10985876 	1.07634442 	1.02690517 	0.98909926 	0.96406738 	0.95612616 	1.91575018 	
0.30291647 	1.07143444 	1.14741830 	1.07112095 	1.14907900 	1.06778769 	1.14542728 	1.05064248 	1.13885961 	1.00698523 	1.12311230 	0.94724852 	1.09398850 	0.89831179 	1.06731130 	0.86857724 	1.04909438 	0.85936036 	1.04169048 	0.99491315 	1.32156565 	0.93412931 	1.32107529 	0.79277059 	1.32809691 	0.67717597 	1.32088511 	0.64289980 	1.32309330 	0.59295864 	1.62672182 	0.40529079 	1.64972112 	1.10572671 	1.10605925 	1.10411402 	1.09666740 	1.07870665 	1.04935423 	1.00558459 	0.97194620 	0.94969680 	0.94270263 	1.79926366 	
0.38002215 	1.06487429 	1.13380673 	1.06454526 	1.13312084 	1.06162650 	1.13162364 	1.04655298 	1.12415162 	1.00823892 	1.11023398 	0.95558934 	1.08476325 	0.91252794 	1.06134951 	0.88593016 	1.04528589 	0.87792017 	1.03887031 	0.99777658 	1.28492567 	0.94414961 	1.28466034 	0.81898868 	1.28832988 	0.71623734 	1.28687740 	0.68551300 	1.28554977 	0.64132548 	1.55316119 	0.47225463 	1.57522978 	1.09507754 	1.09531248 	1.09354912 	1.08709054 	1.07126701 	1.04559839 	1.00708502 	0.97727874 	0.95778851 	0.95145899 	1.70829775 	
0.46213562 	1.07246314 	1.13113204 	1.07220689 	1.13056860 	1.06958377 	1.12983516 	1.05634882 	1.12450945 	1.02239739 	1.11223921 	0.97600011 	1.08981054 	0.93757425 	1.06920981 	0.91426323 	1.05502047 	0.90696395 	1.04924273 	1.01334222 	1.26607493 	0.96603702 	1.26579125 	0.85533502 	1.26921162 	0.76386726 	1.26581352 	0.73630451 	1.26736092 	0.69717759 	1.50318304 	0.54535546 	1.52220080 	1.09896535 	1.09914510 	1.09758361 	1.09191932 	1.07798563 	1.05538799 	1.02132177 	0.99515655 	0.97776604 	0.97218880 	1.63999270 	
0.54304160 	1.08769468 	1.13961608 	1.08752431 	1.13915723 	1.08512488 	1.13874328 	1.07354079 	1.13374619 	1.04345529 	1.12285143 	1.00245303 	1.10290707 	0.96833608 	1.08484584 	0.94753428 	1.07219811 	0.94101452 	1.06716991 	1.03551911 	1.25854398 	0.99368716 	1.25848184 	0.89534914 	1.26145424 	0.81382129 	1.25849390 	0.78928007 	1.25957822 	0.75448152 	1.46857110 	0.61810021 	1.48538587 	1.11110092 	1.11129354 	1.10988757 	1.10495732 	1.09266753 	1.07261990 	1.04244666 	1.01919956 	1.00401519 	0.99867787 	1.58980254 	
0.62016337 	1.10704001 	1.15310487 	1.10690920 	1.15268619 	1.10474504 	1.15201448 	1.09445937 	1.14788593 	1.06783552 	1.13832126 	1.03122634 	1.12067830 	1.00141043 	1.10455564 	0.98247377 	1.09330621 	0.97676201 	1.08884281 	1.06081915 	1.25929096 	1.02357802 	1.25835533 	0.93600340 	1.26117590 	0.86325471 	1.25991333 	0.84129158 	1.25950433 	0.81019281 	1.44500468 	0.68758598 	1.46000419 	1.12784721 	1.12805738 	1.12681395 	1.12240474 	1.11148358 	1.09392977 	1.06691540 	1.04622176 	1.03269249 	1.02799864 	1.55285126 	
0.69176834 	1.12836033 	1.16932689 	1.12821887 	1.16901072 	1.12618481 	1.16817979 	1.11711018 	1.16464766 	1.09339384 	1.15611521 	1.06085341 	1.14035454 	1.03418023 	1.12607244 	1.01708364 	1.11601869 	1.01201433 	1.11212536 	1.08718952 	1.26339874 	1.05404866 	1.26308591 	0.97571531 	1.26543587 	0.91048591 	1.26323444 	0.89076439 	1.26420874 	0.86296819 	1.42993995 	0.75264583 	1.44277337 	1.14690160 	1.14704265 	1.14590212 	1.14201965 	1.13228886 	1.11639376 	1.09262068 	1.07404034 	1.06197985 	1.05789700 	1.52541071 	
