0.00000000 	0.00000000 
3.14159265 	0.20869995 
3.14159265 	0.68697895 
3.09744921 	0.21670445 
3.10456025 	0.68787242 
2.96835162 	0.24730571 
2.99536280 	0.69857353 
2.72088413 	0.36226374 
2.82179146 	0.73963541 
2.38961373 	0.55960746 
2.59973343 	0.82776677 
2.06614181 	0.75198714 
2.34460351 	0.95180444 
1.79057199 	0.94323276 
2.08198384 	1.13009991 
1.55223039 	1.13693213 
1.82430923 	1.34313230 
1.33784950 	1.33784950 
1.57698900 	1.57698900 
2.56420295 	0.00000000 
3.14159265 	1.26291266 
2.32216177 	0.13899579 
3.02967317 	1.27178677 
1.82893117 	0.42830501 
2.72687156 	1.37066699 
1.37044447 	0.72191910 
2.33060318 	1.60206276 
1.02394568 	1.02394568 
1.94409686 	1.94409686 
1.38773663 	0.00000000 
3.14159265 	2.12485837 
0.55415541 	0.55415541 
2.49351260 	2.49351260 
3.14159265 	0.48473793 
3.10989268 	0.48499130 
3.01600964 	0.49220442 
2.86486478 	0.52139781 
2.66703479 	0.58807245 
2.43049693 	0.70035786 
2.13087000 	0.88263525 
1.87799767 	1.06724544 
1.65334653 	1.25431406 
1.44807786 	1.44807786 
3.14159265 	3.14159265 
