-43.03647835 	-32.83808797 	-31.16245135 	-30.49285928 	-30.17824822 	-30.00937416 	-29.90920892 	-29.84524108 	-29.80227747 	-29.77223743 	-29.75044594 	-29.73366291 	-29.72479487 	-29.71775889 	-29.71231119 	-29.70795086 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-28.17095958 	-27.69888000 	-27.29066404 	-26.82485383 	-26.30434513 	-25.73591439 	-25.12506553 	-24.45462051 	-23.61622165 	-22.21772474 	-19.21606618 	-16.16184283 	-16.16184283 	-19.21606618 	-22.21772474 	-23.61622165 	-24.45462051 	-25.12506553 	-25.73591439 	-26.30434513 	-26.82485383 	-27.29066404 	-27.69888000 	-28.05056618 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.45450230 	-29.44000117 	-29.42469103 	-29.40894532 	-29.38939518 	-29.36823411 	-29.34541278 	-29.32092417 	-29.29469183 	-29.26665250 	-29.23702518 	-29.20662563 	-29.17749706 	-29.15222129 	-29.11844818 	-29.08708115 	
-32.83808797 	-43.03647835 	-32.83808797 	-31.16245135 	-30.49285928 	-30.17824822 	-30.00937416 	-29.90920892 	-29.84524108 	-29.80227747 	-29.77223743 	-29.75044594 	-29.73366291 	-29.72479487 	-29.71775889 	-29.71231119 	-29.70795086 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-28.17095958 	-27.69888000 	-27.29066404 	-26.82485383 	-26.30434513 	-25.73591439 	-25.12506553 	-24.45462051 	-23.61622165 	-22.21772474 	-19.21606618 	-16.16184283 	-16.16184283 	-19.21606618 	-22.21772474 	-23.61622165 	-24.45462051 	-25.12506553 	-25.73591439 	-26.30434513 	-26.82485383 	-27.29066404 	-27.69888000 	-28.05056618 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.45450230 	-29.44000117 	-29.42469103 	-29.40894532 	-29.38939518 	-29.36823411 	-29.34541278 	-29.32092417 	-29.29469183 	-29.26665250 	-29.23702518 	-29.20662563 	-29.17749706 	-29.15222129 	-29.11844818 	-29.08708115 	-29.11844818 	
-31.16245135 	-32.83808797 	-43.03647835 	-32.83808797 	-31.16245135 	-30.49285928 	-30.17824822 	-30.00937416 	-29.90920892 	-29.84524108 	-29.80227747 	-29.77223743 	-29.75044594 	-29.73366291 	-29.72479487 	-29.71775889 	-29.71231119 	-29.70795086 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-28.17095958 	-27.69888000 	-27.29066404 	-26.82485383 	-26.30434513 	-25.73591439 	-25.12506553 	-24.45462051 	-23.61622165 	-22.21772474 	-19.21606618 	-16.16184283 	-16.16184283 	-19.21606618 	-22.21772474 	-23.61622165 	-24.45462051 	-25.12506553 	-25.73591439 	-26.30434513 	-26.82485383 	-27.29066404 	-27.69888000 	-28.05056618 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.45450230 	-29.44000117 	-29.42469103 	-29.40894532 	-29.38939518 	-29.36823411 	-29.34541278 	-29.32092417 	-29.29469183 	-29.26665250 	-29.23702518 	-29.20662563 	-29.17749706 	-29.15222129 	-29.11844818 	-29.08708115 	-29.11844818 	-29.15222129 	
-30.49285928 	-31.16245135 	-32.83808797 	-43.03647835 	-32.83808797 	-31.16245135 	-30.49285928 	-30.17824822 	-30.00937416 	-29.90920892 	-29.84524108 	-29.80227747 	-29.77223743 	-29.75044594 	-29.73366291 	-29.72479487 	-29.71775889 	-29.71231119 	-29.70795086 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-28.17095958 	-27.69888000 	-27.29066404 	-26.82485383 	-26.30434513 	-25.73591439 	-25.12506553 	-24.45462051 	-23.61622165 	-22.21772474 	-19.21606618 	-16.16184283 	-16.16184283 	-19.21606618 	-22.21772474 	-23.61622165 	-24.45462051 	-25.12506553 	-25.73591439 	-26.30434513 	-26.82485383 	-27.29066404 	-27.69888000 	-28.05056618 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.45450230 	-29.44000117 	-29.42469103 	-29.40894532 	-29.38939518 	-29.36823411 	-29.34541278 	-29.32092417 	-29.29469183 	-29.26665250 	-29.23702518 	-29.20662563 	-29.17749706 	-29.15222129 	-29.11844818 	-29.08708115 	-29.11844818 	-29.15222129 	-29.17749706 	
-30.17824822 	-30.49285928 	-31.16245135 	-32.83808797 	-43.03647835 	-32.83808797 	-31.16245135 	-30.49285928 	-30.17824822 	-30.00937416 	-29.90920892 	-29.84524108 	-29.80227747 	-29.77223743 	-29.75044594 	-29.73366291 	-29.72479487 	-29.71775889 	-29.71231119 	-29.70795086 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-28.17095958 	-27.69888000 	-27.29066404 	-26.82485383 	-26.30434513 	-25.73591439 	-25.12506553 	-24.45462051 	-23.61622165 	-22.21772474 	-19.21606618 	-16.16184283 	-16.16184283 	-19.21606618 	-22.21772474 	-23.61622165 	-24.45462051 	-25.12506553 	-25.73591439 	-26.30434513 	-26.82485383 	-27.29066404 	-27.69888000 	-28.05056618 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.45450230 	-29.44000117 	-29.42469103 	-29.40894532 	-29.38939518 	-29.36823411 	-29.34541278 	-29.32092417 	-29.29469183 	-29.26665250 	-29.23702518 	-29.20662563 	-29.17749706 	-29.15222129 	-29.11844818 	-29.08708115 	-29.11844818 	-29.15222129 	-29.17749706 	-29.20662563 	
-30.00937416 	-30.17824822 	-30.49285928 	-31.16245135 	-32.83808797 	-43.03647835 	-32.83808797 	-31.16245135 	-30.49285928 	-30.17824822 	-30.00937416 	-29.90920892 	-29.84524108 	-29.80227747 	-29.77223743 	-29.75044594 	-29.73366291 	-29.72479487 	-29.71775889 	-29.71231119 	-29.70795086 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-28.17095958 	-27.69888000 	-27.29066404 	-26.82485383 	-26.30434513 	-25.73591439 	-25.12506553 	-24.45462051 	-23.61622165 	-22.21772474 	-19.21606618 	-16.16184283 	-16.16184283 	-19.21606618 	-22.21772474 	-23.61622165 	-24.45462051 	-25.12506553 	-25.73591439 	-26.30434513 	-26.82485383 	-27.29066404 	-27.69888000 	-28.05056618 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.45450230 	-29.44000117 	-29.42469103 	-29.40894532 	-29.38939518 	-29.36823411 	-29.34541278 	-29.32092417 	-29.29469183 	-29.26665250 	-29.23702518 	-29.20662563 	-29.17749706 	-29.15222129 	-29.11844818 	-29.08708115 	-29.11844818 	-29.15222129 	-29.17749706 	-29.20662563 	-29.23702518 	
-29.90920892 	-30.00937416 	-30.17824822 	-30.49285928 	-31.16245135 	-32.83808797 	-43.03647835 	-32.83808797 	-31.16245135 	-30.49285928 	-30.17824822 	-30.00937416 	-29.90920892 	-29.84524108 	-29.80227747 	-29.77223743 	-29.75044594 	-29.73366291 	-29.72479487 	-29.71775889 	-29.71231119 	-29.70795086 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-28.17095958 	-27.69888000 	-27.29066404 	-26.82485383 	-26.30434513 	-25.73591439 	-25.12506553 	-24.45462051 	-23.61622165 	-22.21772474 	-19.21606618 	-16.16184283 	-16.16184283 	-19.21606618 	-22.21772474 	-23.61622165 	-24.45462051 	-25.12506553 	-25.73591439 	-26.30434513 	-26.82485383 	-27.29066404 	-27.69888000 	-28.05056618 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.45450230 	-29.44000117 	-29.42469103 	-29.40894532 	-29.38939518 	-29.36823411 	-29.34541278 	-29.32092417 	-29.29469183 	-29.26665250 	-29.23702518 	-29.20662563 	-29.17749706 	-29.15222129 	-29.11844818 	-29.08708115 	-29.11844818 	-29.15222129 	-29.17749706 	-29.20662563 	-29.23702518 	-29.26665250 	
-29.84524108 	-29.90920892 	-30.00937416 	-30.17824822 	-30.49285928 	-31.16245135 	-32.83808797 	-43.03647835 	-32.83808797 	-31.16245135 	-30.49285928 	-30.17824822 	-30.00937416 	-29.90920892 	-29.84524108 	-29.80227747 	-29.77223743 	-29.75044594 	-29.73366291 	-29.72479487 	-29.71775889 	-29.71231119 	-29.70795086 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-28.17095958 	-27.69888000 	-27.29066404 	-26.82485383 	-26.30434513 	-25.73591439 	-25.12506553 	-24.45462051 	-23.61622165 	-22.21772474 	-19.21606618 	-16.16184283 	-16.16184283 	-19.21606618 	-22.21772474 	-23.61622165 	-24.45462051 	-25.12506553 	-25.73591439 	-26.30434513 	-26.82485383 	-27.29066404 	-27.69888000 	-28.05056618 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.45450230 	-29.44000117 	-29.42469103 	-29.40894532 	-29.38939518 	-29.36823411 	-29.34541278 	-29.32092417 	-29.29469183 	-29.26665250 	-29.23702518 	-29.20662563 	-29.17749706 	-29.15222129 	-29.11844818 	-29.08708115 	-29.11844818 	-29.15222129 	-29.17749706 	-29.20662563 	-29.23702518 	-29.26665250 	-29.29469183 	
-29.80227747 	-29.84524108 	-29.90920892 	-30.00937416 	-30.17824822 	-30.49285928 	-31.16245135 	-32.83808797 	-43.03647835 	-32.83808797 	-31.16245135 	-30.49285928 	-30.17824822 	-30.00937416 	-29.90920892 	-29.84524108 	-29.80227747 	-29.77223743 	-29.75044594 	-29.73366291 	-29.72479487 	-29.71775889 	-29.71231119 	-29.70795086 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-28.17095958 	-27.69888000 	-27.29066404 	-26.82485383 	-26.30434513 	-25.73591439 	-25.12506553 	-24.45462051 	-23.61622165 	-22.21772474 	-19.21606618 	-16.16184283 	-16.16184283 	-19.21606618 	-22.21772474 	-23.61622165 	-24.45462051 	-25.12506553 	-25.73591439 	-26.30434513 	-26.82485383 	-27.29066404 	-27.69888000 	-28.05056618 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.45450230 	-29.44000117 	-29.42469103 	-29.40894532 	-29.38939518 	-29.36823411 	-29.34541278 	-29.32092417 	-29.29469183 	-29.26665250 	-29.23702518 	-29.20662563 	-29.17749706 	-29.15222129 	-29.11844818 	-29.08708115 	-29.11844818 	-29.15222129 	-29.17749706 	-29.20662563 	-29.23702518 	-29.26665250 	-29.29469183 	-29.32092417 	
-29.77223743 	-29.80227747 	-29.84524108 	-29.90920892 	-30.00937416 	-30.17824822 	-30.49285928 	-31.16245135 	-32.83808797 	-43.03647835 	-32.83808797 	-31.16245135 	-30.49285928 	-30.17824822 	-30.00937416 	-29.90920892 	-29.84524108 	-29.80227747 	-29.77223743 	-29.75044594 	-29.73366291 	-29.72479487 	-29.71775889 	-29.71231119 	-29.70795086 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-28.17095958 	-27.69888000 	-27.29066404 	-26.82485383 	-26.30434513 	-25.73591439 	-25.12506553 	-24.45462051 	-23.61622165 	-22.21772474 	-19.21606618 	-16.16184283 	-16.16184283 	-19.21606618 	-22.21772474 	-23.61622165 	-24.45462051 	-25.12506553 	-25.73591439 	-26.30434513 	-26.82485383 	-27.29066404 	-27.69888000 	-28.05056618 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.66824439 	-29.45450230 	-29.44000117 	-29.42469103 	-29.40894532 	-29.38939518 	-29.36823411 	-29.34541278 	-29.32092417 	-29.29469183 	-29.26665250 	-29.23702518 	-29.20662563 	-29.17749706 	-29.15222129 	-29.11844818 	-29.08708115 	-29.11844818 	-29.15222129 	-29.17749706 	-29.20662563 	-29.23702518 	-29.26665250 	-29.29469183 	-29.32092417 	-29.34541278 	
