-30.6356	-24.1126	-22.7507	-22.173	-21.8943	-21.7409	-21.647	-21.5843	-21.5393	-21.505	-21.4774	-21.454	-21.4333	-21.4142	-21.396	-21.3782	-21.3602	-21.3419	-21.3228	-21.3027	-21.2814	-21.2587	-21.2343	-21.2078	-21.1791	-21.1478	-21.1136	-21.076	-21.0346	-20.9889	-20.9383	-20.8821	-20.8195	-20.7496	-20.6713	-20.5836	-20.4848	-20.3736	-20.248	-20.106	-19.9453	-19.7632	-19.5568	-19.3231	-19.0587	-18.7605	-18.4256	-18.0515	-17.6375	-17.1846	-16.6972	-16.1847	-15.6621	-15.1498	-14.6651	-14.1874	-13.5345	-12.0192	-10.8192	-11.0337	-6.53328	-7.39903	-7.80588	-8.09492	-8.36186	-8.62389	-8.87811	-9.11882	-9.34162	-9.54432	-9.72622	-9.88788	-10.0305	-10.1556	-10.2649	-10.3601	-10.4428	-10.5145	-10.5765	-10.6301	-10.6765	-10.7162	-10.7503	-10.7795	-10.8042	-10.8251	-10.8425	-10.8568	-10.8683	-10.8773	-10.884	-10.8884	-10.8911	-10.8917	-10.8906	-10.8878	-10.8834	-10.8774	-10.8699	-10.8609	-10.8505	-10.8388	-10.8255	-10.8108	-10.7948	-10.7773	-10.7586	-10.7384	-10.7169	-10.6938	-10.6693	-10.6425	-10.6131	-10.5803	-10.5436	-10.5031	-10.4624	-10.4196	
-24.1126	-30.6187	-24.0987	-22.7371	-22.1594	-21.8805	-21.7268	-21.6324	-21.5692	-21.5236	-21.4887	-21.4605	-21.4363	-21.4148	-21.3949	-21.3757	-21.3567	-21.3376	-21.3179	-21.2974	-21.2757	-21.2526	-21.2279	-21.2012	-21.1723	-21.1408	-21.1064	-21.0686	-21.027	-20.9812	-20.9304	-20.874	-20.8112	-20.7411	-20.6627	-20.5748	-20.4759	-20.3644	-20.2387	-20.0965	-19.9355	-19.7532	-19.5466	-19.3126	-19.0481	-18.7497	-18.4146	-18.0404	-17.6262	-17.1733	-16.686	-16.1735	-15.6512	-15.1392	-14.6552	-14.1784	-13.5268	-12.0132	-10.8157	-11.0339	-12.4872	-7.399	-7.80604	-8.0952	-8.36215	-8.62407	-8.87811	-9.11857	-9.34108	-9.54346	-9.72502	-9.88632	-10.0286	-10.1533	-10.2622	-10.3571	-10.4393	-10.5106	-10.5723	-10.6255	-10.6714	-10.7107	-10.7444	-10.7731	-10.7973	-10.8177	-10.8346	-10.8483	-10.8592	-10.8676	-10.8736	-10.8774	-10.8793	-10.8792	-10.8773	-10.8737	-10.8684	-10.8615	-10.853	-10.8431	-10.8316	-10.8189	-10.8045	-10.7887	-10.7716	-10.753	-10.733	-10.7117	-10.6888	-10.6642	-10.6376	-10.6083	-10.5756	-10.5389	-10.4984	-10.4578	-10.415	-10.4624	
-22.7507	-24.0987	-30.6008	-24.0839	-22.7228	-22.1449	-21.8658	-21.7117	-21.6168	-21.5531	-21.5069	-21.4714	-21.4424	-21.4174	-21.395	-21.3741	-21.3538	-21.3337	-21.3132	-21.292	-21.2699	-21.2464	-21.2213	-21.1944	-21.1652	-21.1335	-21.0988	-21.0609	-21.0191	-20.9731	-20.9221	-20.8655	-20.8026	-20.7323	-20.6537	-20.5656	-20.4665	-20.3548	-20.2289	-20.0864	-19.9253	-19.7427	-19.5359	-19.3017	-19.037	-18.7384	-18.4031	-18.0288	-17.6145	-17.1615	-16.6742	-16.1619	-15.6398	-15.1282	-14.6448	-14.1689	-13.5187	-12.0069	-10.812	-11.034	-12.4892	-14.164	-7.80614	-8.09542	-8.36236	-8.62417	-8.878	-9.1182	-9.3404	-9.54244	-9.72365	-9.88457	-10.0265	-10.1508	-10.2593	-10.3537	-10.4356	-10.5065	-10.5677	-10.6205	-10.6659	-10.7048	-10.738	-10.7662	-10.7899	-10.8098	-10.8261	-10.8392	-10.8495	-10.8572	-10.8625	-10.8655	-10.8667	-10.8658	-10.8631	-10.8585	-10.8523	-10.8445	-10.835	-10.824	-10.8115	-10.7977	-10.7822	-10.7653	-10.747	-10.7273	-10.7061	-10.6834	-10.6589	-10.6323	-10.6033	-10.5706	-10.534	-10.4935	-10.4529	-10.4101	-10.4578	-10.5031	
-22.173	-22.7371	-24.0839	-30.5817	-24.0682	-22.7075	-22.1296	-21.8501	-21.6956	-21.6003	-21.5359	-21.4891	-21.4528	-21.423	-21.3972	-21.3738	-21.3517	-21.3303	-21.3088	-21.2869	-21.2641	-21.2401	-21.2146	-21.1873	-21.1578	-21.1258	-21.091	-21.0528	-21.0108	-20.9646	-20.9134	-20.8567	-20.7935	-20.7231	-20.6443	-20.5559	-20.4566	-20.3448	-20.2186	-20.076	-19.9146	-19.7318	-19.5247	-19.2903	-19.0254	-18.7266	-18.3911	-18.0166	-17.6022	-17.1492	-16.6619	-16.1498	-15.6279	-15.1168	-14.634	-14.1591	-13.5102	-12.0003	-10.8081	-11.0342	-12.4911	-14.1669	-14.945	-8.09556	-8.36249	-8.62417	-8.87779	-9.1177	-9.33958	-9.54126	-9.72208	-9.88261	-10.0241	-10.148	-10.2561	-10.3501	-10.4315	-10.502	-10.5627	-10.615	-10.66	-10.6984	-10.7311	-10.7587	-10.7819	-10.8012	-10.8169	-10.8294	-10.839	-10.8461	-10.8506	-10.8529	-10.8532	-10.8515	-10.8478	-10.8424	-10.8352	-10.8263	-10.8159	-10.8038	-10.7902	-10.7753	-10.7587	-10.7406	-10.7211	-10.7002	-10.6776	-10.6533	-10.6268	-10.5977	-10.5653	-10.5287	-10.4883	-10.4477	-10.4049	-10.4529	-10.4984	-10.5436	
-21.8943	-22.1594	-22.7228	-24.0683	-30.5615	-24.0516	-22.6913	-22.1132	-21.8334	-21.6785	-21.5826	-21.5176	-21.47	-21.4329	-21.4022	-21.3754	-21.3509	-21.3277	-21.3049	-21.2819	-21.2584	-21.2338	-21.2078	-21.1801	-21.1502	-21.1179	-21.0828	-21.0444	-21.0022	-20.9557	-20.9044	-20.8474	-20.784	-20.7134	-20.6344	-20.5458	-20.4463	-20.3343	-20.2078	-20.065	-19.9034	-19.7203	-19.5131	-19.2784	-19.0132	-18.7142	-18.3785	-18.0039	-17.5894	-17.1363	-16.6491	-16.1371	-15.6154	-15.1048	-14.6227	-14.1488	-13.5013	-11.9934	-10.804	-11.0342	-12.4931	-14.1698	-14.9487	-15.5124	-8.36252	-8.62406	-8.87744	-9.11706	-9.33859	-9.53989	-9.72031	-9.88042	-10.0215	-10.1449	-10.2526	-10.3461	-10.4271	-10.4971	-10.5573	-10.6092	-10.6536	-10.6915	-10.7236	-10.7507	-10.7733	-10.792	-10.807	-10.8188	-10.8277	-10.8341	-10.8378	-10.8392	-10.8388	-10.8361	-10.8315	-10.8251	-10.8169	-10.807	-10.7954	-10.7823	-10.7676	-10.7515	-10.7338	-10.7145	-10.6938	-10.6714	-10.6473	-10.621	-10.592	-10.5595	-10.5231	-10.4827	-10.4422	-10.3994	-10.4477	-10.4935	-10.5389	-10.5803	
-21.7409	-21.8805	-22.1449	-22.7075	-24.0516	-30.5399	-24.0338	-22.6739	-22.0958	-21.8157	-21.6602	-21.5636	-21.4979	-21.4496	-21.4116	-21.3799	-21.352	-21.3263	-21.3018	-21.2775	-21.2529	-21.2275	-21.2009	-21.1727	-21.1424	-21.1098	-21.0743	-21.0356	-20.9932	-20.9465	-20.8949	-20.8377	-20.7741	-20.7032	-20.624	-20.5352	-20.4355	-20.3232	-20.1966	-20.0535	-19.8916	-19.7083	-19.5008	-19.2659	-19.0005	-18.7013	-18.3654	-17.9906	-17.576	-17.1228	-16.6357	-16.1238	-15.6025	-15.0923	-14.6109	-14.138	-13.492	-11.9861	-10.7997	-11.0342	-12.4951	-14.1726	-14.9523	-15.5166	-16.0546	-8.62383	-8.87696	-9.11626	-9.33742	-9.53832	-9.71831	-9.87797	-10.0186	-10.1416	-10.2487	-10.3418	-10.4223	-10.4917	-10.5515	-10.6028	-10.6467	-10.684	-10.7156	-10.742	-10.764	-10.782	-10.7964	-10.8075	-10.8156	-10.8212	-10.8241	-10.8246	-10.8232	-10.8196	-10.8141	-10.8066	-10.7974	-10.7864	-10.7738	-10.7595	-10.7436	-10.7264	-10.7075	-10.687	-10.6648	-10.6409	-10.6147	-10.5859	-10.5535	-10.517	-10.4769	-10.4363	-10.3936	-10.4422	-10.4883	-10.534	-10.5756	-10.6131	
-21.647	-21.7268	-21.8658	-22.1296	-22.6913	-24.0338	-30.5168	-24.0149	-22.6555	-22.0772	-21.7967	-21.6406	-21.5434	-21.4769	-21.4277	-21.3887	-21.356	-21.3269	-21.2998	-21.2738	-21.2479	-21.2215	-21.194	-21.1652	-21.1344	-21.1013	-21.0655	-21.0265	-20.9837	-20.9368	-20.8849	-20.8275	-20.7637	-20.6926	-20.6131	-20.5241	-20.4241	-20.3116	-20.1847	-20.0414	-19.8793	-19.6957	-19.488	-19.2528	-18.9872	-18.6877	-18.3517	-17.9767	-17.562	-17.1088	-16.6216	-16.1099	-15.5889	-15.0792	-14.5985	-14.1267	-13.4823	-11.9785	-10.7951	-11.034	-12.497	-14.1755	-14.956	-15.5208	-16.059	-16.5993	-8.87632	-9.11527	-9.33604	-9.53651	-9.71605	-9.87525	-10.0153	-10.1378	-10.2445	-10.3371	-10.417	-10.486	-10.5452	-10.5959	-10.6392	-10.6759	-10.7069	-10.7327	-10.754	-10.7713	-10.7849	-10.7953	-10.8026	-10.8073	-10.8094	-10.809	-10.8066	-10.802	-10.7954	-10.7869	-10.7766	-10.7645	-10.7507	-10.7353	-10.7183	-10.6999	-10.6797	-10.6578	-10.634	-10.6081	-10.5793	-10.5471	-10.5107	-10.4704	-10.4301	-10.3874	-10.4363	-10.4827	-10.5287	-10.5706	-10.6083	-10.6425	
-21.5843	-21.6324	-21.7117	-21.8501	-22.1132	-22.6739	-24.0149	-30.4922	-23.9946	-22.6357	-22.0573	-21.7763	-21.6196	-21.5217	-21.4544	-21.4042	-21.3641	-21.3301	-21.2997	-21.2712	-21.2435	-21.2158	-21.1873	-21.1577	-21.1262	-21.0926	-21.0564	-21.0169	-20.9739	-20.9266	-20.8745	-20.8168	-20.7527	-20.6814	-20.6017	-20.5124	-20.4122	-20.2994	-20.1723	-20.0287	-19.8663	-19.6825	-19.4745	-19.2391	-18.9732	-18.6735	-18.3372	-17.9621	-17.5473	-17.094	-16.6069	-16.0953	-15.5746	-15.0654	-14.5856	-14.1149	-13.472	-11.9705	-10.7903	-11.0338	-12.4988	-14.1783	-14.9597	-15.525	-16.0633	-16.6036	-17.1347	-9.11409	-9.33444	-9.53446	-9.71352	-9.87221	-10.0118	-10.1338	-10.2399	-10.3319	-10.4113	-10.4797	-10.5383	-10.5884	-10.6312	-10.6672	-10.6975	-10.7226	-10.7432	-10.7598	-10.7726	-10.7821	-10.7886	-10.7924	-10.7935	-10.7922	-10.7888	-10.7832	-10.7755	-10.7659	-10.7545	-10.7413	-10.7263	-10.7097	-10.6915	-10.6718	-10.6502	-10.6267	-10.6009	-10.5724	-10.5403	-10.504	-10.4638	-10.4233	-10.3808	-10.4301	-10.4769	-10.5231	-10.5653	-10.6033	-10.6376	-10.6693	
-21.5393	-21.5692	-21.6168	-21.6956	-21.8334	-22.0958	-22.6555	-23.9946	-30.4663	-23.973	-22.6146	-22.0361	-21.7546	-21.5972	-21.4984	-21.4301	-21.3789	-21.3376	-21.3023	-21.2704	-21.2403	-21.2107	-21.1809	-21.1502	-21.118	-21.0837	-21.0469	-21.0071	-20.9636	-20.916	-20.8635	-20.8056	-20.7412	-20.6696	-20.5896	-20.5001	-20.3996	-20.2866	-20.1592	-20.0153	-19.8527	-19.6686	-19.4603	-19.2247	-18.9585	-18.6586	-18.3221	-17.9468	-17.5318	-17.0785	-16.5915	-16.0801	-15.5597	-15.051	-14.5719	-14.1024	-13.4613	-11.9621	-10.7851	-11.0335	-12.5007	-14.1811	-14.9634	-15.5292	-16.0677	-16.6078	-17.1385	-17.6444	-9.33256	-9.53208	-9.71063	-9.86879	-10.0078	-10.1292	-10.2348	-10.3262	-10.405	-10.4728	-10.5308	-10.5803	-10.6223	-10.6577	-10.6873	-10.7117	-10.7315	-10.7473	-10.7593	-10.7679	-10.7735	-10.7763	-10.7765	-10.7741	-10.7697	-10.763	-10.7542	-10.7435	-10.7309	-10.7165	-10.7004	-10.6826	-10.6631	-10.6419	-10.6187	-10.5931	-10.5648	-10.5328	-10.4966	-10.4565	-10.4161	-10.3734	-10.4233	-10.4704	-10.517	-10.5595	-10.5977	-10.6323	-10.6642	-10.6938	
-21.505	-21.5236	-21.5531	-21.6003	-21.6785	-21.8157	-22.0772	-22.6357	-23.973	-30.4381	-23.9499	-22.5921	-22.0133	-21.7312	-21.5731	-21.4734	-21.404	-21.3516	-21.309	-21.2722	-21.2387	-21.2067	-21.1751	-21.143	-21.1098	-21.0747	-21.0372	-20.9968	-20.9529	-20.9049	-20.8521	-20.7938	-20.7291	-20.6572	-20.577	-20.4872	-20.3864	-20.2731	-20.1454	-20.0012	-19.8383	-19.654	-19.4454	-19.2095	-18.943	-18.6429	-18.3061	-17.9307	-17.5156	-17.0622	-16.5752	-16.064	-15.544	-15.0359	-14.5577	-14.0893	-13.45	-11.9532	-10.7797	-11.033	-12.5024	-14.1838	-14.967	-15.5333	-16.072	-16.6119	-17.1423	-17.6477	-18.1167	-9.52944	-9.70744	-9.86503	-10.0035	-10.1243	-10.2293	-10.3201	-10.3982	-10.4653	-10.5227	-10.5715	-10.6129	-10.6475	-10.6763	-10.6999	-10.7189	-10.7339	-10.745	-10.7527	-10.7573	-10.7592	-10.7583	-10.7549	-10.7494	-10.7415	-10.7316	-10.7197	-10.706	-10.6904	-10.673	-10.6539	-10.633	-10.6102	-10.5849	-10.5568	-10.525	-10.4889	-10.4489	-10.4086	-10.366	-10.4161	-10.4638	-10.5107	-10.5535	-10.592	-10.6268	-10.6589	-10.6888	-10.7169	
