-22.3844	-16.1899	-15.0733	-14.66	-14.4944	-14.4218	-14.3872	-14.369	-14.3579	-14.3494	-14.3416	-14.3332	-14.3237	-14.3128	-14.3003	-14.286	-14.27	-14.2521	-14.2322	-14.2104	-14.1864	-14.1602	-14.1316	-14.1004	-14.0664	-14.0294	-13.9891	-13.9452	-13.8973	-13.845	-13.7877	-13.725	-13.656	-13.5802	-13.4966	-13.4043	-13.3023	-13.1892	-13.0638	-12.9243	-12.7691	-12.5962	-12.4037	-12.1893	-11.951	-11.6866	-11.3945	-11.0734	-10.7232	-10.3454	-9.94384	-9.52552	-9.10177	-8.68845	-8.30325	-7.95153	-7.5691	-6.8463	-6.86658	-8.89496	-3.84139	-4.1935	-4.39136	-4.56911	-4.73447	-4.87993	-5.00125	-5.09803	-5.17194	-5.22581	-5.26262	-5.28535	-5.29673	-5.29897	-5.2941	-5.28368	-5.26896	-5.25104	-5.23071	-5.20864	-5.18539	-5.16116	-5.13632	-5.11109	-5.08561	-5.06005	-5.03434	-5.00854	-4.98269	-4.95685	-4.93082	-4.90456	-4.87838	-4.85184	-4.82508	-4.79798	-4.7705	-4.74259	-4.71423	-4.68541	-4.65613	-4.62664	-4.59668	-4.56662	-4.53675	-4.50748	-4.47942	-4.45347	-4.43084	-4.41336	-4.40368	-4.40519	-4.42371	-4.46837	-4.55551	-4.71957	-5.05097	-5.84046	
-16.1899	-22.8204	-16.4483	-15.1949	-14.6947	-14.4728	-14.362	-14.3007	-14.2633	-14.2383	-14.2198	-14.2046	-14.1911	-14.1781	-14.165	-14.1514	-14.1369	-14.1214	-14.1047	-14.0865	-14.0667	-14.0453	-14.022	-13.9965	-13.9689	-13.9386	-13.9057	-13.8696	-13.8301	-13.7867	-13.7391	-13.6867	-13.6287	-13.5647	-13.4936	-13.4148	-13.3271	-13.2292	-13.1199	-12.9976	-12.8606	-12.7069	-12.5344	-12.3409	-12.124	-11.8814	-11.611	-11.311	-10.9808	-10.6207	-10.2336	-9.82511	-9.40481	-8.98664	-8.58618	-8.20709	-7.78513	-7.00112	-6.95895	-8.46992	-9.10894	-3.46577	-3.62856	-3.78125	-3.92807	-4.06121	-4.17611	-4.27178	-4.34907	-4.40998	-4.45662	-4.49122	-4.51583	-4.53216	-4.54179	-4.54597	-4.5457	-4.54188	-4.53521	-4.52626	-4.51554	-4.50322	-4.48968	-4.47512	-4.45969	-4.44361	-4.42678	-4.40931	-4.39125	-4.37269	-4.35346	-4.33354	-4.31323	-4.29211	-4.27033	-4.24779	-4.22446	-4.20028	-4.17523	-4.14929	-4.12245	-4.0949	-4.06638	-4.03718	-4.00749	-3.97762	-3.948	-3.91928	-3.89233	-3.86844	-3.84956	-3.83802	-3.83817	-3.8572	-3.90917	-4.02613	-4.2825	-5.05097	
-15.0733	-16.4483	-23.0628	-16.6198	-15.3156	-14.7812	-14.5358	-14.4084	-14.335	-14.2888	-14.2572	-14.2338	-14.215	-14.1989	-14.184	-14.1697	-14.1554	-14.1406	-14.1251	-14.1086	-14.0909	-14.0718	-14.0511	-14.0287	-14.0042	-13.9775	-13.9483	-13.9163	-13.8812	-13.8425	-13.7998	-13.7527	-13.7004	-13.6423	-13.5777	-13.5056	-13.425	-13.3347	-13.2334	-13.1195	-12.9912	-12.8466	-12.6835	-12.4996	-12.2923	-12.0593	-11.7981	-11.5067	-11.184	-10.8298	-10.4464	-10.0386	-9.61522	-9.18923	-8.77577	-8.37914	-7.93359	-7.14032	-7.05098	-8.25349	-8.80326	-9.80387	-3.24159	-3.39678	-3.54214	-3.67406	-3.78957	-3.88795	-3.9699	-4.03702	-4.09104	-4.13382	-4.16711	-4.19233	-4.21089	-4.22386	-4.23216	-4.2366	-4.23783	-4.23639	-4.23277	-4.22716	-4.21991	-4.21125	-4.20134	-4.19039	-4.17835	-4.16532	-4.15137	-4.13661	-4.12088	-4.10416	-4.08677	-4.0683	-4.0489	-4.02849	-4.00702	-3.98446	-3.96077	-3.93594	-3.90994	-3.88296	-3.85471	-3.82546	-3.79533	-3.76457	-3.7335	-3.70257	-3.67243	-3.644	-3.6187	-3.59825	-3.58643	-3.59039	-3.62587	-3.71642	-4.02613	-4.71957	
-14.66	-15.1949	-16.6198	-23.1873	-16.7173	-15.3916	-14.8418	-14.5852	-14.4496	-14.37	-14.3191	-14.2839	-14.2577	-14.2368	-14.219	-14.2029	-14.1877	-14.1726	-14.1573	-14.1413	-14.1245	-14.1066	-14.0873	-14.0664	-14.0437	-14.019	-13.9919	-13.9622	-13.9295	-13.8934	-13.8535	-13.8094	-13.7603	-13.7056	-13.6445	-13.5762	-13.4996	-13.4135	-13.3166	-13.2072	-13.0837	-12.944	-12.786	-12.6071	-12.4049	-12.1768	-11.9202	-11.633	-11.3136	-10.9618	-10.5794	-10.1707	-9.74415	-9.31261	-8.89158	-8.4852	-8.03922	-7.23603	-7.11453	-8.12675	-8.63133	-9.59913	-10.1058	-3.16762	-3.32091	-3.45601	-3.57383	-3.67498	-3.76044	-3.83177	-3.89055	-3.93845	-3.97706	-4.00768	-4.0316	-4.04982	-4.06318	-4.07248	-4.07834	-4.08126	-4.08174	-4.07997	-4.0763	-4.07097	-4.06415	-4.05605	-4.04661	-4.03597	-4.02421	-4.01142	-3.99746	-3.98233	-3.96633	-3.94909	-3.93073	-3.91118	-3.89042	-3.8684	-3.84509	-3.82047	-3.79453	-3.76743	-3.73889	-3.70913	-3.67826	-3.64643	-3.61388	-3.5809	-3.54788	-3.51543	-3.48459	-3.45693	-3.43682	-3.4342	-3.45824	-3.62587	-3.90917	-4.55551	
-14.4944	-14.6947	-15.3156	-16.7173	-23.2579	-16.7772	-15.4412	-14.8836	-14.6209	-14.4806	-14.3975	-14.3437	-14.3061	-14.2781	-14.2557	-14.2366	-14.2195	-14.2033	-14.1875	-14.1714	-14.1548	-14.1373	-14.1186	-14.0986	-14.0769	-14.0532	-14.0274	-13.999	-13.9678	-13.9333	-13.8951	-13.8528	-13.8056	-13.7529	-13.694	-13.628	-13.5538	-13.4703	-13.376	-13.2694	-13.1487	-13.0119	-12.8567	-12.6808	-12.4815	-12.2561	-12.0021	-11.717	-11.3993	-11.0484	-10.666	-10.2562	-9.82723	-9.39226	-8.9667	-8.56075	-8.11299	-7.30203	-7.1584	-8.04723	-8.52515	-9.47739	-9.97108	-10.4001	-3.17484	-3.31779	-3.43947	-3.54346	-3.63171	-3.70605	-3.76805	-3.81934	-3.86141	-3.89549	-3.92283	-3.94437	-3.96092	-3.97325	-3.98197	-3.98758	-3.99057	-3.99111	-3.98959	-3.98622	-3.98119	-3.97471	-3.96674	-3.95741	-3.94679	-3.935	-3.9219	-3.90749	-3.89208	-3.87529	-3.85725	-3.83791	-3.81723	-3.79517	-3.77172	-3.74685	-3.72055	-3.69297	-3.66382	-3.63331	-3.60148	-3.56842	-3.53422	-3.499	-3.46288	-3.4262	-3.38997	-3.35658	-3.33354	-3.32477	-3.4342	-3.59039	-3.8572	-4.46837	
-14.4218	-14.4728	-14.7812	-15.3916	-16.7771	-23.3024	-16.8179	-15.4766	-14.9145	-14.6482	-14.505	-14.4194	-14.3636	-14.3244	-14.295	-14.2713	-14.2512	-14.2331	-14.2159	-14.1992	-14.1822	-14.1646	-14.1462	-14.1264	-14.1052	-14.0821	-14.057	-14.0295	-13.9991	-13.9656	-13.9285	-13.8873	-13.8414	-13.79	-13.7324	-13.6678	-13.5952	-13.5132	-13.4206	-13.3156	-13.1967	-13.0617	-12.9083	-12.7341	-12.5365	-12.3127	-12.06	-11.7761	-11.4591	-11.1085	-10.7257	-10.3148	-9.88428	-9.44705	-9.02201	-8.61565	-8.16619	-7.34932	-7.19031	-7.99597	-8.45676	-9.40018	-9.88887	-10.3104	-10.7409	-3.22127	-3.34956	-3.45705	-3.54788	-3.62459	-3.68894	-3.74261	-3.78706	-3.8235	-3.85312	-3.87686	-3.89552	-3.90983	-3.9204	-3.92771	-3.93228	-3.93427	-3.93405	-3.93185	-3.92786	-3.92229	-3.91511	-3.90644	-3.89636	-3.88501	-3.87222	-3.85802	-3.84271	-3.82591	-3.80778	-3.78824	-3.76727	-3.74485	-3.72095	-3.69555	-3.66864	-3.64036	-3.61041	-3.57894	-3.54595	-3.51141	-3.47523	-3.43728	-3.39749	-3.35618	-3.31531	-3.28051	-3.25347	-3.33354	-3.43682	-3.58643	-3.83817	-4.42371	
-14.3872	-14.362	-14.5358	-14.8418	-15.4412	-16.8179	-23.3327	-16.8478	-15.5035	-14.9386	-14.67	-14.5247	-14.4374	-14.3801	-14.3396	-14.3089	-14.2842	-14.263	-14.2438	-14.2257	-14.2079	-14.1898	-14.1711	-14.1513	-14.1302	-14.1074	-14.0827	-14.0556	-14.0258	-13.9929	-13.9564	-13.9159	-13.8707	-13.8202	-13.7635	-13.6998	-13.6281	-13.5471	-13.4555	-13.3516	-13.2338	-13.0998	-12.9476	-12.7744	-12.5778	-12.3549	-12.1029	-11.8195	-11.5027	-11.1521	-10.7687	-10.357	-9.92529	-9.48857	-9.06349	-8.6566	-8.20567	-7.38437	-7.21458	-7.96283	-8.41208	-9.35002	-9.83631	-10.2553	-10.6811	-11.1105	-3.28492	-3.3976	-3.49129	-3.57009	-3.6363	-3.69173	-3.73789	-3.77598	-3.80719	-3.83243	-3.8525	-3.86813	-3.8799	-3.88832	-3.89388	-3.89675	-3.8973	-3.89576	-3.89233	-3.88722	-3.88038	-3.87196	-3.86204	-3.85074	-3.83792	-3.82359	-3.80807	-3.79097	-3.77245	-3.75246	-3.73098	-3.70797	-3.68342	-3.65732	-3.62963	-3.6005	-3.56957	-3.53695	-3.50252	-3.46609	-3.42735	-3.38597	-3.3419	-3.29645	-3.25485	-3.21701	-3.28051	-3.35658	-3.45693	-3.59825	-3.83802	-4.40519	
-14.369	-14.3007	-14.4084	-14.5852	-14.8836	-15.4766	-16.8478	-23.3538	-16.8706	-15.5246	-14.9579	-14.6875	-14.5407	-14.452	-14.3935	-14.3518	-14.32	-14.2942	-14.2719	-14.2516	-14.2324	-14.2134	-14.1941	-14.174	-14.1527	-14.1299	-14.1052	-14.0783	-14.0487	-14.0162	-13.9801	-13.94	-13.8953	-13.8452	-13.7891	-13.726	-13.6549	-13.5745	-13.4835	-13.3803	-13.2631	-13.1298	-12.9781	-12.8056	-12.6095	-12.387	-12.1354	-11.8521	-11.5353	-11.1843	-10.8005	-10.3882	-9.95689	-9.52027	-9.095	-8.68756	-8.23547	-7.41087	-7.2335	-7.94176	-8.38308	-9.31748	-9.8024	-10.2204	-10.6448	-11.0712	-11.4849	-3.35423	-3.4518	-3.53278	-3.60058	-3.65738	-3.7048	-3.74408	-3.77639	-3.80267	-3.82368	-3.84017	-3.85272	-3.86182	-3.86796	-3.87133	-3.87229	-3.87107	-3.86786	-3.86289	-3.8561	-3.84764	-3.83759	-3.82608	-3.81298	-3.79829	-3.78232	-3.76472	-3.74563	-3.72501	-3.70284	-3.67909	-3.65376	-3.62682	-3.59823	-3.56808	-3.53599	-3.50194	-3.46566	-3.42674	-3.38466	-3.33917	-3.29118	-3.24534	-3.20116	-3.25485	-3.31531	-3.38997	-3.48459	-3.6187	-3.84956	-4.40368	
-14.3579	-14.2633	-14.335	-14.4496	-14.6209	-14.9145	-15.5035	-16.8706	-23.3687	-16.888	-15.541	-14.9731	-14.7014	-14.5533	-14.4634	-14.4038	-14.361	-14.3281	-14.3011	-14.2777	-14.2563	-14.2358	-14.2155	-14.1946	-14.1729	-14.1498	-14.125	-14.0981	-14.0686	-14.0361	-14.0002	-13.9603	-13.9159	-13.8661	-13.8103	-13.7475	-13.6767	-13.5967	-13.5061	-13.4033	-13.2864	-13.1535	-13.0021	-12.8299	-12.634	-12.4117	-12.1601	-11.8767	-11.5597	-11.2084	-10.8242	-10.4122	-9.9811	-9.54444	-9.1189	-8.711	-8.25802	-7.43097	-7.24833	-7.92893	-8.36477	-9.29684	-9.78091	-10.1984	-10.6223	-11.0479	-11.4598	-11.8461	-3.42278	-3.50651	-3.57588	-3.63381	-3.68217	-3.72229	-3.75536	-3.78232	-3.80394	-3.82096	-3.83396	-3.84344	-3.84988	-3.85346	-3.85455	-3.85339	-3.85016	-3.84507	-3.8381	-3.82939	-3.81901	-3.80709	-3.79351	-3.77828	-3.7617	-3.74344	-3.72363	-3.70225	-3.67927	-3.65468	-3.62846	-3.60056	-3.57092	-3.53958	-3.50604	-3.47014	-3.43138	-3.38916	-3.34304	-3.29372	-3.24551	-3.1973	-3.24534	-3.29645	-3.35618	-3.4262	-3.51543	-3.644	-3.86844	-4.41336	
-14.3494	-14.2383	-14.2888	-14.37	-14.4806	-14.6482	-14.9386	-15.5246	-16.8879	-23.3777	-16.9007	-15.5534	-14.9845	-14.7117	-14.5626	-14.4716	-14.4108	-14.3669	-14.3329	-14.3048	-14.2802	-14.2575	-14.2356	-14.2137	-14.1912	-14.1676	-14.1424	-14.1152	-14.0856	-14.0531	-14.0172	-13.9774	-13.933	-13.8833	-13.8276	-13.765	-13.6944	-13.6146	-13.5241	-13.4215	-13.3048	-13.172	-13.0207	-12.8486	-12.6527	-12.4304	-12.1787	-11.8951	-11.5778	-11.2262	-10.8423	-10.4305	-9.99935	-9.56256	-9.13677	-8.72848	-8.27484	-7.44602	-7.2598	-7.92177	-8.35387	-9.28442	-9.76791	-10.1851	-10.6088	-11.0342	-11.4456	-11.8307	-12.1826	-3.48721	-3.5584	-3.61737	-3.66646	-3.70717	-3.74074	-3.76812	-3.7901	-3.80741	-3.82062	-3.83024	-3.83675	-3.84033	-3.84135	-3.84005	-3.8366	-3.83123	-3.82391	-3.81476	-3.80389	-3.79141	-3.77721	-3.7613	-3.744	-3.72495	-3.70433	-3.68209	-3.65821	-3.63269	-3.60547	-3.5765	-3.54565	-3.51284	-3.47744	-3.43906	-3.39701	-3.35076	-3.30086	-3.25141	-3.20094	-3.24551	-3.29118	-3.3419	-3.39749	-3.46288	-3.54788	-3.67243	-3.89233	-4.43084	
