3.29925609 	3.35669600 	3.41130084 	3.45523119 	3.48759589 	3.51159949 	3.52978851 	3.54384988 	3.55489278 	3.56366544 	3.57069084 	3.57634564 	3.58090736 	3.56548096 	3.55391606 	3.54513443 	3.53836830 	3.53305864 	3.52879999 	3.52529409 	3.52231641 	3.51969585 	3.51729960 	3.51501977 	3.51276893 	3.51047063 	3.50805651 	3.50546209 	3.50262300 	3.49947445 	3.49594494 	3.49195686 	3.48742147 	3.48224255 	3.47630507 	3.46947590 	3.46159959 	3.45249346 	3.44194232 	3.42969056 	3.41543676 	3.39882365 	3.37943042 	3.35675403 	3.33020719 	3.29909711 	3.26261591 	3.21983078 	3.16966941 	3.11092614 	3.04229992 	2.96239563 	2.86978356 	2.76300554 	2.64112046 	2.50379063 	2.35186686 	2.18805508 	2.01780973 	1.85013804 	1.69648556 	1.55867224 	1.38178972 	1.31394167 	1.39343794 	1.53846472 	1.75744630 	1.90841351 	2.06421958 	2.22978004 	2.39582276 	2.55412656 	2.69967674 	2.83016769 	2.94525455 	3.04616656 	3.13928139 	3.21126034 	3.27086192 	3.32061414 	3.36221942 	3.39701553 	3.42610284 	3.45039962 	3.47067953 	3.48759359 	3.50168697 	3.51341995 	3.52317507 	3.53127355 	3.53798439 	3.54353421 	3.54811206 	3.55187751 	3.55496555 	3.55749095 	3.55955293 	3.56123339 	3.56260898 	3.56374672 	3.56470929 	3.56555396 	3.56633934 	3.56712545 	3.56797806 	3.56897232 	3.57019624 	3.57175974 	3.57379933 	3.57649061 	3.58006315 	3.58481849 	3.59116017 	3.59963382 	3.61097111 	3.62617068 	3.62237487 	3.61586343 	3.60801938 	3.59846644 	3.58668094 	3.57190968 	3.55302821 	3.52831070 	3.49512666 	3.45013360 	3.39417215 	3.33575694 	
3.35669600 	3.41425006 	3.46865902 	3.51244131 	3.54469451 	3.56861261 	3.58673355 	3.60073865 	3.61173351 	3.62046399 	3.62745142 	3.63307123 	3.63760006 	3.62220072 	3.61065039 	3.60187360 	3.59510451 	3.58978554 	3.58551222 	3.58198694 	3.57898565 	3.57633748 	3.57390974 	3.57159451 	3.56930424 	3.56696227 	3.56449991 	3.56185229 	3.55895452 	3.55574125 	3.55214022 	3.54807303 	3.54344993 	3.53817356 	3.53212757 	3.52517726 	3.51716538 	3.50790713 	3.49718488 	3.48474014 	3.47026816 	3.45340779 	3.43373375 	3.41073779 	3.38382664 	3.35230070 	3.31534439 	3.27201628 	3.22123469 	3.16178400 	3.09235297 	3.01153688 	2.91789881 	2.80997443 	2.68682321 	2.54811510 	2.39471688 	2.22935539 	2.05749311 	1.88807391 	1.73224505 	1.59090795 	1.40719560 	1.32972603 	1.42252255 	1.57250098 	1.79783973 	1.95175210 	2.10933844 	2.27636486 	2.44378899 	2.60341534 	2.75020544 	2.88182919 	2.99792798 	3.09972787 	3.19360781 	3.26624416 	3.32640389 	3.37662693 	3.41862740 	3.45375385 	3.48311634 	3.50764167 	3.52811088 	3.54518128 	3.55940345 	3.57124213 	3.58108370 	3.58925251 	3.59602026 	3.60161576 	3.60622993 	3.61002387 	3.61313385 	3.61567573 	3.61774962 	3.61943815 	3.62081858 	3.62195845 	3.62292083 	3.62376335 	3.62454483 	3.62532551 	3.62617127 	3.62715731 	3.62837163 	3.62992402 	3.63195079 	3.63462720 	3.63818232 	3.64291694 	3.64923355 	3.65767636 	3.66897499 	3.68412526 	3.68032973 	3.67382614 	3.66599372 	3.65645719 	3.64469426 	3.62995362 	3.61111337 	3.58645122 	3.55334094 	3.50844222 	3.45258184 	3.39423940 	
3.41130096 	3.46865913 	3.52312175 	3.56671808 	3.59884726 	3.62267148 	3.64071755 	3.65466008 	3.66560063 	3.67428245 	3.68122514 	3.68680285 	3.69129129 	3.67590827 	3.66436185 	3.65557919 	3.64879631 	3.64345695 	3.63915759 	3.63560119 	3.63256410 	3.62987563 	3.62740316 	3.62503866 	3.62269442 	3.62029348 	3.61776679 	3.61504900 	3.61207467 	3.60877775 	3.60508523 	3.60091778 	3.59618459 	3.59078708 	3.58460749 	3.57750947 	3.56933388 	3.55989376 	3.54896895 	3.53629804 	3.52157294 	3.50442862 	3.48443538 	3.46107991 	3.43376313 	3.40177895 	3.36430448 	3.32039032 	3.26894613 	3.20874726 	3.13847341 	3.05671142 	2.96201858 	2.85292444 	2.72848906 	2.58838775 	2.43349740 	2.26655470 	2.09301369 	1.92174295 	1.76363175 	1.61892874 	1.42871267 	1.35117767 	1.45052788 	1.61691266 	1.84041841 	1.99554822 	2.15429176 	2.32251806 	2.49116204 	2.65197798 	2.79988294 	2.93251827 	3.04951215 	3.15208888 	3.24663037 	3.31982770 	3.38045694 	3.43106980 	3.47339174 	3.50878165 	3.53835872 	3.56305775 	3.58366660 	3.60084837 	3.61515852 	3.62706586 	3.63696015 	3.64516858 	3.65196515 	3.65758064 	3.66220755 	3.66600830 	3.66912027 	3.67166018 	3.67372891 	3.67540965 	3.67678021 	3.67790850 	3.67885790 	3.67968629 	3.68045267 	3.68121741 	3.68204646 	3.68301501 	3.68421098 	3.68574406 	3.68775030 	3.69040463 	3.69393558 	3.69864325 	3.70492912 	3.71333601 	3.72459166 	3.73968923 	3.73588823 	3.72938647 	3.72155957 	3.71203318 	3.70028624 	3.68556905 	3.66676198 	3.64214570 	3.60909739 	3.56427831 	3.50850212 	3.45026073 	
3.45523121 	3.51244133 	3.56671799 	3.61050448 	3.64249601 	3.66623331 	3.68421326 	3.69810230 	3.70899730 	3.71763879 	3.72454463 	3.73008781 	3.73454318 	3.71917435 	3.70763197 	3.69884530 	3.69205186 	3.68669650 	3.68237642 	3.67879508 	3.67572914 	3.67300807 	3.67049930 	3.66809470 	3.66570644 	3.66325731 	3.66067796 	3.65790265 	3.65486548 	3.65149983 	3.64773206 	3.64348209 	3.63865821 	3.63316084 	3.62687108 	3.61965120 	3.61134053 	3.60175032 	3.59065833 	3.57780077 	3.56286683 	3.54548832 	3.52523191 	3.50158018 	3.47392934 	3.44156799 	3.40366732 	3.35927138 	3.30728274 	3.24646928 	3.17550303 	3.09296348 	2.99740224 	2.88734222 	2.76184113 	2.62057393 	2.46441842 	2.29610917 	2.12108436 	1.94816032 	1.78810340 	1.64054326 	1.44875739 	1.37065432 	1.47418126 	1.64718928 	1.88511907 	2.03297669 	2.19129769 	2.35998206 	2.52938790 	2.69104759 	2.83978183 	2.97318665 	3.09087024 	3.19405089 	3.28910937 	3.36274869 	3.42375011 	3.47467393 	3.51725405 	3.55285708 	3.58260920 	3.60745126 	3.62817640 	3.64545213 	3.65983772 	3.67180511 	3.68174673 	3.68999195 	3.69681659 	3.70245298 	3.70709486 	3.71090570 	3.71402373 	3.71656640 	3.71863518 	3.72031374 	3.72168030 	3.72280307 	3.72374571 	3.72456630 	3.72532400 	3.72607928 	3.72689814 	3.72785581 	3.72904015 	3.73056077 	3.73255355 	3.73519311 	3.73870763 	3.74339662 	3.74966077 	3.75804180 	3.76926588 	3.78432402 	3.78052034 	3.77402173 	3.76620090 	3.75668424 	3.74495166 	3.73025477 	3.71147565 	3.68689718 	3.65389895 	3.60914399 	3.55344744 	3.49530038 	
3.48759582 	3.54469445 	3.59884708 	3.64249593 	3.67473480 	3.69836884 	3.71628740 	3.73012988 	3.74098703 	3.74959591 	3.75647241 	3.76198832 	3.76641770 	3.75105978 	3.73952059 	3.73073097 	3.72392954 	3.71856195 	3.71422595 	3.71062541 	3.70753719 	3.70479089 	3.70225397 	3.69981826 	3.69739580 	3.69490920 	3.69228890 	3.68946883 	3.68638275 	3.68296362 	3.67913728 	3.67482309 	3.66992867 	3.66435365 	3.65797827 	3.65066375 	3.64224825 	3.63254165 	3.62132016 	3.60831819 	3.59322285 	3.57566357 	3.55520431 	3.53132456 	3.50341700 	3.47076624 	3.43253907 	3.38777461 	3.33537014 	3.27408784 	3.20259388 	3.11946192 	3.02323885 	2.91244129 	2.78612340 	2.64395688 	2.48681616 	2.31743110 	2.14123330 	1.96703780 	1.80546000 	1.65742762 	1.46437680 	1.38575400 	1.49221555 	1.66936729 	1.91192110 	2.06916667 	2.22047815 	2.38848629 	2.55806846 	2.72017821 	2.86943164 	3.00334627 	3.12149845 	3.22509474 	3.32051032 	3.39445737 	3.45571866 	3.50685998 	3.54962087 	3.58537324 	3.61524800 	3.64019028 	3.66099682 	3.67833828 	3.69277658 	3.70478586 	3.71476041 	3.72303116 	3.72987522 	3.73552598 	3.74017808 	3.74399572 	3.74711774 	3.74966211 	3.75173069 	3.75340750 	3.75477106 	3.75588980 	3.75682756 	3.75764257 	3.75839410 	3.75914269 	3.75995442 	3.76090449 	3.76208076 	3.76359277 	3.76557627 	3.76820569 	3.77170893 	3.77638508 	3.78263424 	3.79099729 	3.80219924 	3.81722942 	3.81342382 	3.80692761 	3.79911138 	3.78960210 	3.77788040 	3.76319888 	3.74444090 	3.71989085 	3.68693107 	3.64222620 	3.58659164 	3.52851834 	
3.51159962 	3.56861274 	3.62267150 	3.66623343 	3.69836903 	3.72226068 	3.74009306 	3.75388737 	3.76470832 	3.77328775 	3.78013864 	3.78563119 	3.79003850 	3.77468802 	3.76315033 	3.75435740 	3.74754866 	3.74217039 	3.73782075 	3.73420387 	3.73109682 	3.72832928 	3.72576872 	3.72330693 	3.72085586 	3.71833798 	3.71568353 	3.71282621 	3.70969949 	3.70623599 	3.70236117 	3.69799393 	3.69304134 	3.68740245 	3.68095678 	3.67356476 	3.66506362 	3.65526220 	3.64393550 	3.63081651 	3.61559076 	3.59788587 	3.57726373 	3.55320146 	3.52508906 	3.49220817 	3.45372222 	3.40866665 	3.35593472 	3.29428433 	3.22237718 	3.13878235 	3.04204295 	2.93066985 	2.80371345 	2.66084139 	2.50292475 	2.33269373 	2.15559552 	1.98040848 	1.81852952 	1.67012176 	1.47614008 	1.39712680 	1.50601778 	1.68623194 	1.93163737 	2.09095151 	2.24917442 	2.41139113 	2.58032019 	2.74246185 	2.89196220 	3.02617797 	3.14462709 	3.24849424 	3.34414365 	3.41829396 	3.47972659 	3.53101059 	3.57388912 	3.60973764 	3.63969033 	3.66469522 	3.68555161 	3.70293230 	3.71740106 	3.72943357 	3.73942542 	3.74770860 	3.75456111 	3.76021708 	3.76487176 	3.76868984 	3.77181058 	3.77435228 	3.77641712 	3.77808929 	3.77944753 	3.78056043 	3.78149193 	3.78230035 	3.78304505 	3.78378662 	3.78459114 	3.78553384 	3.78670254 	3.78820675 	3.79018211 	3.79280291 	3.79629684 	3.80096267 	3.80720007 	3.81554925 	3.82673432 	3.84174331 	3.83793502 	3.83143946 	3.82362563 	3.81412094 	3.80240665 	3.78773615 	3.76899374 	3.74446621 	3.71153486 	3.66686780 	3.61127912 	3.55326118 	
3.52978866 	3.58673370 	3.64071758 	3.68421339 	3.71628760 	3.74009307 	3.75817360 	3.77188905 	3.78266810 	3.79121632 	3.79804185 	3.80351215 	3.80789890 	3.79255250 	3.78101420 	3.77221679 	3.76540031 	3.76001148 	3.75564881 	3.75201661 	3.74889209 	3.74610499 	3.74352281 	3.74103727 	3.73856026 	3.73601411 	3.73332892 	3.73043816 	3.72727509 	3.72377203 	3.71985411 	3.71543987 	3.71043593 	3.70474084 	3.69823356 	3.69077386 	3.68219822 	3.67231462 	3.66089710 	3.64767753 	3.63234018 	3.61451122 	3.59375091 	3.56953453 	3.54125000 	3.50817665 	3.46947532 	3.42417863 	3.37117677 	3.30922434 	3.23697957 	3.15300791 	3.05584946 	2.94400982 	2.81653610 	2.67309286 	2.51455160 	2.34365573 	2.16584277 	1.99037402 	1.82825281 	1.67956982 	1.48490942 	1.40570512 	1.51685065 	1.69956688 	1.94708442 	2.10745625 	2.26697697 	2.43465033 	2.59882235 	2.76035721 	2.90979735 	3.04412459 	3.16273086 	3.26675646 	3.36254563 	3.43681971 	3.49835598 	3.54972487 	3.59267171 	3.62857423 	3.65856880 	3.68360547 	3.70448528 	3.72188253 	3.73636228 	3.74840126 	3.75839595 	3.76667906 	3.77352919 	3.77918098 	3.78383007 	3.78764148 	3.79075473 	3.79328835 	3.79534468 	3.79700806 	3.79835735 	3.79946120 	3.80038364 	3.80118304 	3.80191880 	3.80265151 	3.80344729 	3.80438134 	3.80554146 	3.80703711 	3.80900387 	3.81161591 	3.81510074 	3.81975688 	3.82598367 	3.83432078 	3.84549159 	3.86048307 	3.85667071 	3.85017378 	3.84236007 	3.83285740 	3.82114760 	3.80648467 	3.78775509 	3.76324313 	3.73033292 	3.68569382 	3.63013834 	3.57216165 	
3.54385024 	3.60073900 	3.65466032 	3.69810263 	3.73013029 	3.75388758 	3.77188925 	3.78583876 	3.79654112 	3.80505005 	3.81184651 	3.81729319 	3.82165907 	3.80631346 	3.79477233 	3.78596897 	3.77914382 	3.77374393 	3.76936802 	3.76572057 	3.76257890 	3.75977276 	3.75716968 	3.75466132 	3.75215949 	3.74958641 	3.74687204 	3.74394968 	3.74075236 	3.73721218 	3.73325397 	3.72879594 	3.72374435 	3.71799732 	3.71143333 	3.70391157 	3.69526792 	3.68530964 	3.67380995 	3.66049981 	3.64506246 	3.62712287 	3.60624000 	3.58188764 	3.55345205 	3.52021071 	3.48132243 	3.43581763 	3.38258405 	3.32037374 	3.24784212 	3.16355172 	3.06604016 	2.95380842 	2.82590141 	2.68198360 	2.52293560 	2.35149754 	2.17341741 	1.99771713 	1.83540737 	1.68651440 	1.49139434 	1.41221295 	1.52558175 	1.71047047 	1.95970809 	2.12078593 	2.28087638 	2.44953715 	2.61816252 	2.77570647 	2.92457542 	3.05877941 	3.17740540 	3.28149222 	3.37734467 	3.45167963 	3.51326648 	3.56467502 	3.60765137 	3.64357451 	3.67358218 	3.69862573 	3.71950739 	3.73690246 	3.75137687 	3.76340806 	3.77339311 	3.78166519 	3.78850331 	3.79414240 	3.79877836 	3.80257640 	3.80567621 	3.80819644 	3.81023951 	3.81188983 	3.81322633 	3.81431770 	3.81522798 	3.81601558 	3.81673988 	3.81746149 	3.81824652 	3.81917015 	3.82032014 	3.82180592 	3.82376299 	3.82636543 	3.82984061 	3.83448685 	3.84070319 	3.84902888 	3.86018667 	3.87516266 	3.87134474 	3.86484454 	3.85702896 	3.84752624 	3.83581866 	3.82116232 	3.80244031 	3.77793937 	3.74504454 	3.70042576 	3.64489376 	3.58694768 	
3.55489293 	3.61173366 	3.66560066 	3.70899743 	3.74098724 	3.76470833 	3.78266810 	3.79654092 	3.80746528 	3.81589688 	3.82265464 	3.82807284 	3.83241557 	3.81706724 	3.80552094 	3.79671000 	3.78987504 	3.78446329 	3.78007361 	3.77641058 	3.77325158 	3.77042639 	3.76780251 	3.76527156 	3.76274527 	3.76014577 	3.75740287 	3.75444972 	3.75121916 	3.74764306 	3.74364600 	3.73914591 	3.73404871 	3.72825214 	3.72163426 	3.71405379 	3.70534605 	3.69531770 	3.68374124 	3.67034688 	3.65481697 	3.63677550 	3.61578032 	3.59130400 	3.56273144 	3.52933863 	3.49028273 	3.44459235 	3.39115332 	3.32871553 	3.25593216 	3.17136322 	3.07354437 	2.96097293 	2.83269391 	2.68837787 	2.52890375 	2.35721943 	2.17891312 	2.00302240 	1.84055412 	1.69150931 	1.49611965 	1.41716154 	1.53278669 	1.71963909 	1.97035416 	2.13197956 	2.29239597 	2.46146192 	2.63087914 	2.79211595 	2.93757064 	3.07123243 	3.18969311 	3.29373790 	3.38958322 	3.46392526 	3.52551896 	3.57693050 	3.61990513 	3.65582203 	3.68581958 	3.71084984 	3.73171576 	3.74909327 	3.76354886 	3.77556039 	3.78552531 	3.79377708 	3.80059493 	3.80621398 	3.81083024 	3.81460904 	3.81769012 	3.82019218 	3.82221768 	3.82385105 	3.82517123 	3.82624689 	3.82714210 	3.82791522 	3.82862564 	3.82933394 	3.83010621 	3.83101761 	3.83215587 	3.83363034 	3.83557649 	3.83816831 	3.84163303 	3.84626882 	3.85247445 	3.86078883 	3.87193416 	3.88689576 	3.88307091 	3.87656588 	3.86874693 	3.85924264 	3.84753737 	3.83288325 	3.81416574 	3.78967220 	3.75678826 	3.71218386 	3.65666786 	3.59874436 	
3.56366556 	3.62046411 	3.67428246 	3.71763890 	3.74959610 	3.77328774 	3.79121630 	3.80504982 	3.81589686 	3.82454282 	3.83122094 	3.83659989 	3.84091382 	3.82555822 	3.81400391 	3.80518353 	3.79833746 	3.79291291 	3.78850875 	3.78482962 	3.78165289 	3.77880836 	3.77616349 	3.77360986 	3.77105911 	3.76843327 	3.76566201 	3.76267836 	3.75941497 	3.75580349 	3.75176830 	3.74722704 	3.74208533 	3.73624060 	3.72957050 	3.72193332 	3.71316392 	3.70306840 	3.69141867 	3.67794423 	3.66232670 	3.64418921 	3.62308869 	3.59849665 	3.56979687 	3.53626407 	3.49705404 	3.45119390 	3.39756785 	3.33492399 	3.26191354 	3.17709442 	3.07900095 	2.96612857 	2.83752690 	2.69286537 	2.53316700 	2.36126746 	2.18276737 	2.00670896 	1.84410687 	1.69496351 	1.49946653 	1.42091008 	1.53885529 	1.72753401 	1.97956325 	2.14164793 	2.30228563 	2.47155756 	2.64128360 	2.80315531 	2.95169653 	3.08239995 	3.20034639 	3.30419995 	3.39995820 	3.47425479 	3.53581615 	3.58719927 	3.63014600 	3.66603442 	3.69600269 	3.72100304 	3.74183872 	3.75918596 	3.77361151 	3.78559348 	3.79552949 	3.80375314 	3.81054374 	3.81613649 	3.82072744 	3.82448193 	3.82753970 	3.83001944 	3.83202361 	3.83363660 	3.83493732 	3.83599442 	3.83687192 	3.83762817 	3.83832251 	3.83901550 	3.83977317 	3.84067067 	3.84179566 	3.84325748 	3.84519152 	3.84777167 	3.85122509 	3.85584978 	3.86204429 	3.87034720 	3.88148027 	3.89642816 	3.89259527 	3.88608429 	3.87826091 	3.86875584 	3.85704900 	3.84239484 	3.82367934 	3.79919040 	3.76631384 	3.72171918 	3.66621335 	3.60830628 	
