0.00000000 	0.00000000 
3.14159265 	0.29798440 
3.14159265 	0.77626340 
3.09878723 	0.30535949 
3.10589826 	0.77652746 
2.97335401 	0.33087916 
3.00036519 	0.78214698 
2.77408713 	0.38133862 
2.83028396 	0.80342079 
2.41659880 	0.56592691 
2.60605288 	0.85475183 
2.03237283 	0.73969668 
2.33231305 	0.91803547 
1.72095410 	0.90655964 
2.03421458 	1.07157816 
1.47574368 	1.08090939 
1.75181446 	1.28311761 
1.26734313 	1.26734313 
1.50648263 	1.50648263 
2.63253830 	0.00000000 
3.14159265 	1.33124802 
2.38612612 	0.14282446 
3.03350183 	1.33575112 
1.84958465 	0.43314171 
2.73170826 	1.39132046 
1.31716125 	0.69385071 
2.30253478 	1.54877954 
0.96998244 	0.96998244 
1.89013362 	1.89013362 
1.42471946 	0.00000000 
3.14159265 	2.16184120 
0.52495071 	0.52495071 
2.46430791 	2.46430791 
3.14159265 	0.58137872 
3.11105034 	0.58200841 
3.02041789 	0.58520395 
2.87314390 	0.59978860 
2.67604994 	0.63658157 
2.43951908 	0.70514154 
2.07609325 	0.85994598 
1.79925870 	1.02249896 
1.57048295 	1.19144946 
1.37176232 	1.37176232 
3.14159265 	3.14159265 
