-1.62336175 	-1.64234116 	-1.65747275 	-1.67454986 	-1.69446222 	-1.71788677 	-1.74560928 	-1.77775752 	-1.81624059 	-1.86151800 	-1.91583581 	-1.98168594 	-2.06254114 	-2.16623497 	-2.30284129 	-2.48650664 	-2.73650114 	-3.06379078 	-3.38191794 	-3.80812417 	-5.02006435 	-3.78477367 	-3.34149337 	-3.01348636 	-2.68481520 	-2.43693593 	-2.25629217 	-2.12260355 	-2.02157450 	-1.94300813 	-1.87906358 	-1.82637192 	-1.78234310 	-1.74485110 	-1.71334666 	-1.68590028 	-1.66235664 	-1.64191773 	-1.62411789 	-1.60855935 	
-1.63823793 	-1.65740240 	-1.67936272 	-1.69668523 	-1.71637459 	-1.73947933 	-1.76701743 	-1.79914351 	-1.83776677 	-1.88332733 	-1.93807510 	-2.00451734 	-2.08615525 	-2.19089722 	-2.32892221 	-2.51450792 	-2.76707440 	-3.09756776 	-3.41836308 	-3.84793647 	-5.07089646 	-3.82137644 	-3.37231663 	-3.04019715 	-2.70802892 	-2.45776022 	-2.27551481 	-2.14071975 	-2.03890455 	-1.95976017 	-1.89536533 	-1.84231947 	-1.79800767 	-1.76028213 	-1.72860719 	-1.70103824 	-1.67743422 	-1.65701194 	-1.63931675 	-1.62404791 	
-1.65554898 	-1.67450123 	-1.69670821 	-1.72209562 	-1.74211467 	-1.76499217 	-1.79219185 	-1.82413788 	-1.86279270 	-1.90857977 	-1.96374809 	-2.03081351 	-2.11330432 	-2.21921347 	-2.35882877 	-2.54658752 	-2.80206748 	-3.13618469 	-3.45997041 	-3.89331020 	-5.12871300 	-3.86297711 	-3.40730008 	-3.07046321 	-2.73430931 	-2.48132728 	-2.29726328 	-2.16121255 	-2.05850944 	-1.97871490 	-1.91381875 	-1.86037701 	-1.81574867 	-1.77778470 	-1.74594828 	-1.71828894 	-1.69469363 	-1.67438912 	-1.65703557 	-1.64187031 	
-1.67572255 	-1.69437968 	-1.71636359 	-1.74208004 	-1.77167761 	-1.79499770 	-1.82197827 	-1.85356733 	-1.89207233 	-1.93796358 	-1.99349664 	-2.06118780 	-2.14458831 	-2.25178178 	-2.39317621 	-2.58337663 	-2.84214896 	-3.18035626 	-3.50748629 	-3.94503898 	-5.19450455 	-3.91024054 	-3.44696629 	-3.10471907 	-2.76401173 	-2.50794135 	-2.32181505 	-2.18434800 	-2.08064531 	-2.00012765 	-1.93466647 	-1.88078770 	-1.83583648 	-1.79764185 	-1.76568255 	-1.73801756 	-1.71455416 	-1.69465526 	-1.67742019 	-1.66227094 	
-1.69936938 	-1.71784326 	-1.73950845 	-1.76499697 	-1.79503830 	-1.82980129 	-1.85738903 	-1.88878154 	-1.92694332 	-1.97274060 	-2.02851410 	-2.09679394 	-2.18114698 	-2.28974932 	-2.43314266 	-2.62612385 	-2.88865837 	-3.23155190 	-3.56247244 	-4.00478197 	-5.27033388 	-3.96456532 	-3.49246154 	-3.14395213 	-2.79800605 	-2.53839329 	-2.34991054 	-2.21082361 	-2.10599444 	-2.02464935 	-1.95855940 	-1.90421816 	-1.85894208 	-1.82055555 	-1.78856969 	-1.76104355 	-1.73805895 	-1.71829095 	-1.70106448 	-1.68585348 	
-1.72710790 	-1.74553584 	-1.76701795 	-1.79216658 	-1.82198773 	-1.85735675 	-1.89870272 	-1.93092281 	-1.96895820 	-2.01444601 	-2.07024165 	-2.13898508 	-2.22427814 	-2.33439275 	-2.48001438 	-2.67614829 	-2.94298520 	-3.29123316 	-3.62645016 	-4.07419475 	-5.35833028 	-4.02755774 	-3.54515447 	-3.18932634 	-2.83727196 	-2.57354152 	-2.38232634 	-2.24138358 	-2.13524051 	-2.05295876 	-1.98618905 	-1.93137027 	-1.88580786 	-1.84733911 	-1.81550009 	-1.78853546 	-1.76569076 	-1.74591684 	-1.72860073 	-1.71326623 	
-1.75917050 	-1.77767541 	-1.79913715 	-1.82410589 	-1.85357002 	-1.88873971 	-1.93091347 	-1.97977262 	-2.01895427 	-2.06441425 	-2.11998607 	-2.18894461 	-2.27504861 	-2.38669923 	-2.53472747 	-2.73436897 	-3.00604803 	-3.36034177 	-3.70034099 	-4.15411671 	-5.45928405 	-4.09975261 	-3.60537920 	-3.24105347 	-2.88196804 	-2.61351323 	-2.41919682 	-2.27613233 	-2.16852731 	-2.08524306 	-2.01777382 	-1.96252872 	-1.91682161 	-1.87849097 	-1.84733523 	-1.82051684 	-1.79764622 	-1.77774871 	-1.76027156 	-1.74476519 	
-1.79742824 	-1.81612855 	-1.83773246 	-1.86273286 	-1.89204917 	-1.92687337 	-1.96891927 	-2.01892447 	-2.07844657 	-2.12551906 	-2.18130605 	-2.25027065 	-2.33698523 	-2.45014730 	-2.60079013 	-2.80440009 	-3.08167384 	-3.44298801 	-3.78847330 	-4.24926342 	-5.57925468 	-4.18540996 	-3.67675151 	-3.30231262 	-2.93487153 	-2.66084048 	-2.46284419 	-2.31729928 	-2.20803815 	-2.12365569 	-2.05549596 	-1.99995883 	-1.95435231 	-1.91680428 	-1.88578729 	-1.85888654 	-1.83582527 	-1.81569688 	-1.79798235 	-1.78224111 	
-1.84239496 	-1.86139720 	-1.88328622 	-1.90851273 	-1.93793482 	-1.97266380 	-2.01439941 	-2.06437539 	-2.12551063 	-2.19763336 	-2.25571945 	-2.32527569 	-2.41238228 	-2.52686156 	-2.68015987 	-2.88809731 	-3.17165935 	-3.54091352 	-3.89251755 	-4.36115298 	-5.71982176 	-4.28572193 	-3.76014834 	-3.37376262 	-2.99650258 	-2.71596421 	-2.51368627 	-2.36533740 	-2.25426564 	-2.16878823 	-2.10010937 	-2.04459710 	-1.99991934 	-1.96246947 	-1.93130815 	-1.90412098 	-1.88073620 	-1.86028440 	-1.84225445 	-1.82622874 	
-1.89634796 	-1.91576882 	-1.93809173 	-1.96373884 	-1.99352852 	-2.02849824 	-2.07026029 	-2.12001202 	-2.18136102 	-2.25578464 	-2.34515887 	-2.41806550 	-2.50645058 	-2.62216553 	-2.77812340 	-2.99076467 	-3.28139128 	-3.65973797 	-4.01816351 	-4.49568490 	-5.88802535 	-4.40557203 	-3.85961362 	-3.45886149 	-3.06994352 	-2.78164092 	-2.57441269 	-2.42289155 	-2.30990159 	-2.22348845 	-2.15465646 	-2.10020748 	-2.05555208 	-2.01780707 	-1.98621813 	-1.95855106 	-1.93470376 	-1.91381298 	-1.89538712 	-1.87900450 	
