0.00069951 	0.00051516 	0.00045093 	0.00041714 	0.00040088 	0.00039706 	0.00040320 	0.00041976 	0.00044697 	0.00048433 	0.00053542 	0.00060220 	0.00069288 	0.00081866 	0.00100255 	0.00128920 	0.00177346 	0.00261076 	0.00388513 	0.00737524 	0.00753105 	0.00402379 	0.00276823 	0.00193987 	0.00145854 	0.00117139 	0.00098356 	0.00085163 	0.00075377 	0.00067957 	0.00062132 	0.00057738 	0.00054438 	0.00052322 	0.00051386 	0.00051609 	0.00053307 	0.00057151 	0.00064822 	0.00087607 	
0.00051516 	0.00082895 	0.00060945 	0.00053394 	0.00049464 	0.00047682 	0.00047429 	0.00048530 	0.00050950 	0.00054604 	0.00059783 	0.00066710 	0.00076224 	0.00089559 	0.00109061 	0.00139441 	0.00190719 	0.00279587 	0.00414544 	0.00785707 	0.00802537 	0.00430142 	0.00297277 	0.00209418 	0.00158539 	0.00128124 	0.00108205 	0.00094200 	0.00083917 	0.00076198 	0.00070267 	0.00065935 	0.00062949 	0.00061438 	0.00061477 	0.00063323 	0.00067788 	0.00076800 	0.00103895 	0.00064822 	
0.00045095 	0.00060946 	0.00098745 	0.00072544 	0.00063620 	0.00059070 	0.00057139 	0.00057214 	0.00059010 	0.00062329 	0.00067452 	0.00074530 	0.00084459 	0.00098511 	0.00119197 	0.00151475 	0.00205894 	0.00299695 	0.00442027 	0.00835089 	0.00854402 	0.00459386 	0.00319462 	0.00226942 	0.00173037 	0.00140765 	0.00119633 	0.00104880 	0.00094145 	0.00086247 	0.00080354 	0.00076377 	0.00074077 	0.00073718 	0.00075700 	0.00080869 	0.00091533 	0.00123880 	0.00076801 	0.00057152 	
0.00041714 	0.00053394 	0.00072543 	0.00118528 	0.00087054 	0.00076465 	0.00071210 	0.00069296 	0.00069893 	0.00072498 	0.00077299 	0.00084406 	0.00094669 	0.00109436 	0.00131346 	0.00165771 	0.00223692 	0.00323293 	0.00473570 	0.00890405 	0.00911621 	0.00492917 	0.00345527 	0.00247469 	0.00190183 	0.00155785 	0.00133437 	0.00117945 	0.00106861 	0.00098931 	0.00093396 	0.00090211 	0.00089267 	0.00091222 	0.00097198 	0.00109875 	0.00148765 	0.00091532 	0.00067788 	0.00053307 	
0.00040088 	0.00049464 	0.00063618 	0.00087054 	0.00143437 	0.00105351 	0.00092810 	0.00086878 	0.00085089 	0.00086281 	0.00090291 	0.00097084 	0.00107533 	0.00122949 	0.00146190 	0.00182822 	0.00244808 	0.00350822 	0.00509598 	0.00953716 	0.00976902 	0.00531085 	0.00375751 	0.00271593 	0.00210403 	0.00173907 	0.00150261 	0.00134153 	0.00122912 	0.00115360 	0.00110726 	0.00109159 	0.00111000 	0.00117795 	0.00132853 	0.00179965 	0.00109875 	0.00080868 	0.00063323 	0.00051609 	
0.00039706 	0.00047682 	0.00059068 	0.00076465 	0.00105350 	0.00174679 	0.00128778 	0.00113985 	0.00107329 	0.00105641 	0.00108014 	0.00113960 	0.00124224 	0.00140170 	0.00164702 	0.00203871 	0.00270287 	0.00384116 	0.00553672 	0.01029052 	0.01054758 	0.00577670 	0.00412091 	0.00300432 	0.00235086 	0.00196232 	0.00171420 	0.00154862 	0.00143915 	0.00137367 	0.00134636 	0.00136445 	0.00144173 	0.00162042 	0.00218909 	0.00132853 	0.00097198 	0.00075698 	0.00061477 	0.00051386 	
0.00040320 	0.00047429 	0.00057137 	0.00071210 	0.00092809 	0.00128778 	0.00215430 	0.00159297 	0.00141726 	0.00134038 	0.00132919 	0.00136928 	0.00146342 	0.00162367 	0.00188066 	0.00229825 	0.00301242 	0.00423970 	0.00606111 	0.01118599 	0.01146879 	0.00632908 	0.00455343 	0.00335262 	0.00265239 	0.00224072 	0.00198300 	0.00181865 	0.00172018 	0.00167768 	0.00169170 	0.00178263 	0.00199683 	0.00269403 	0.00162042 	0.00117794 	0.00091221 	0.00073716 	0.00061438 	0.00052322 	
0.00041976 	0.00048530 	0.00057212 	0.00069296 	0.00086877 	0.00113985 	0.00159298 	0.00268784 	0.00199597 	0.00178376 	0.00169873 	0.00169686 	0.00176924 	0.00192307 	0.00218909 	0.00263470 	0.00340801 	0.00474268 	0.00672529 	0.01233857 	0.01265732 	0.00702552 	0.00509540 	0.00379308 	0.00303863 	0.00260268 	0.00233945 	0.00218554 	0.00211395 	0.00212188 	0.00222611 	0.00248764 	0.00334994 	0.00199683 	0.00144173 	0.00111000 	0.00089267 	0.00074075 	0.00062949 	0.00054438 	
0.00044697 	0.00050950 	0.00059008 	0.00069892 	0.00085089 	0.00107328 	0.00141725 	0.00199596 	0.00339378 	0.00253075 	0.00227697 	0.00218354 	0.00220616 	0.00233769 	0.00260452 	0.00307873 	0.00392048 	0.00538476 	0.00756316 	0.01382272 	0.01418094 	0.00789929 	0.00578216 	0.00435815 	0.00354181 	0.00308329 	0.00282544 	0.00270110 	0.00269059 	0.00281142 	0.00312979 	0.00420969 	0.00248763 	0.00178262 	0.00136444 	0.00109159 	0.00090211 	0.00076374 	0.00065934 	0.00057737 	
0.00048433 	0.00054603 	0.00062326 	0.00072498 	0.00086280 	0.00105641 	0.00134038 	0.00178374 	0.00253075 	0.00433177 	0.00324890 	0.00294276 	0.00285163 	0.00292559 	0.00317332 	0.00366578 	0.00457789 	0.00618502 	0.00858777 	0.01556939 	0.01596290 	0.00896269 	0.00663433 	0.00507797 	0.00420049 	0.00373285 	0.00350472 	0.00345366 	0.00358497 	0.00397779 	0.00534050 	0.00312978 	0.00222609 	0.00169169 	0.00134636 	0.00110725 	0.00093396 	0.00080351 	0.00070266 	0.00062131 	
0.00053540 	0.00059780 	0.00067446 	0.00077296 	0.00090288 	0.00108011 	0.00132915 	0.00169869 	0.00227694 	0.00324886 	0.00560359 	0.00423002 	0.00387048 	0.00380448 	0.00399034 	0.00448104 	0.00546103 	0.00723916 	0.00989374 	0.01778083 	0.01820396 	0.01030939 	0.00774601 	0.00603445 	0.00510325 	0.00465324 	0.00450884 	0.00463530 	0.00511380 	0.00685422 	0.00397776 	0.00281138 	0.00212183 	0.00167764 	0.00137364 	0.00115357 	0.00098928 	0.00086242 	0.00076196 	0.00067955 	
0.00060220 	0.00066710 	0.00074527 	0.00084406 	0.00097084 	0.00113960 	0.00136928 	0.00169685 	0.00218355 	0.00294277 	0.00423008 	0.00735065 	0.00560102 	0.00519519 	0.00521305 	0.00564938 	0.00668178 	0.00862720 	0.01157186 	0.02048364 	0.02093742 	0.01202621 	0.00919582 	0.00733989 	0.00638098 	0.00601698 	0.00609256 	0.00666570 	0.00890449 	0.00511385 	0.00358498 	0.00269060 	0.00211394 	0.00172018 	0.00143915 	0.00122912 	0.00106860 	0.00094142 	0.00083918 	0.00075378 	
