1.000000	0.0000000
0.991244	22.3695531
0.988631	37.6304494
0.986025	56.7619005
0.981672	97.4838990
0.974987	181.2290744
0.968347	290.0012603
0.965331	347.8510146
0.964401	366.7440789
0.963913	376.8737093
0.962555	405.2114350
0.961199	434.4976316
0.956764	537.5899671
0.948718	753.2554552
0.936393	1155.4952882
0.922842	1698.7992744
0.901470	2773.0432698
0.870648	4799.8420537
0.857181	5866.5943837
0.839225	7464.8516412
0.833086	8058.2483474
0.819127	9498.1145868
0.811695	10317.0165691
0.810658	10433.6678809
0.809621	10550.8232384
0.805837	10984.8392883
0.793588	12455.8296182
0.768041	15857.7744367
0.739727	20180.2651759
0.706330	26076.2527455
0.660687	35665.1246785
0.654514	37108.9929723
0.650365	38100.3205821
0.641544	40254.1925662
0.632842	42454.5977330
0.606700	49547.1063304
0.571728	60261.8787873
0.564979	62505.0071596
0.562034	63502.7939377
0.560451	64043.8495069
0.558602	64680.2541727
0.558099	64854.1508717
0.557604	65025.5798099
0.557373	65105.7537618
0.556464	65421.7529311
0.555556	65738.3661210
0.555231	65852.1496413
0.554660	66052.2174927
0.554090	66252.5289972
0.553520	66453.0839837
0.550963	67358.5922468
0.542587	70389.1738710
0.541711	70711.9604002
0.541211	70896.7636125
0.539628	71484.2624238
0.538877	71764.0690318
0.538350	71961.0589420
0.537098	72430.6336043
0.535848	72901.4340137
0.530262	75035.1642888
0.520911	78713.9304437
0.520006	79077.5976058
0.518840	79547.2832953
0.518458	79701.7739092
0.517860	79944.0101475
0.517263	80186.5416647
0.516726	80405.0723969
0.516244	80601.9543696
0.515810	80779.3135602
0.515408	80943.6163578
0.514954	81129.9074800
0.514752	81212.7705848
0.514462	81331.8657000
0.514149	81460.8267971
0.512740	82042.1675302
0.511650	82494.3625211
0.510071	83152.9331386
0.508497	83813.6074570
0.502612	86320.6716603
0.492874	90601.1431791
0.489345	92194.3045468
0.486432	93526.4489575
0.484297	94512.7347136
0.482988	95121.6062901
0.480505	96285.5047202
0.479227	96889.1995522
0.478579	97196.1772617
0.476511	98182.5594308
0.474451	99172.9504596
0.465886	103381.8179245
0.459426	106655.1285129
0.453056	109969.4753204
0.448460	112415.8232234
0.447005	113199.7328812
0.445090	114239.2688805
0.443183	115282.6345775
0.441936	115969.2491143
0.439619	117254.9419708
0.437314	118546.3447141
0.430022	122715.1606839
0.417820	129986.8041625
0.412580	133227.5936695
0.409983	134861.5964121
0.408223	135979.2878178
0.405360	137815.5667656
0.402518	139661.7503395
0.401435	140370.6235449
0.398615	142234.3695371
0.395813	144108.0346793
0.392049	146662.8105465
0.387304	149944.7180636
0.375937	158095.3654017
0.371250	161580.6776660
0.369250	163090.6856492
0.367826	164173.6673174
0.364496	166735.8526624
0.363757	167309.4508911
0.361659	168949.0228802
0.361566	169022.0732019
0.361349	169192.4118941
0.361133	169362.8194415
0.360160	170130.5068491
0.359234	170864.0361779
0.358311	171598.8337141
0.354748	174465.1109564
0.353988	175082.9069784
0.353523	175461.5634341
0.353357	175597.1320742
0.353232	175699.3235725
0.353037	175858.3530346
0.352843	176017.4404474
0.351969	176734.0483196
0.348761	179389.9854055
0.342697	184523.0978096
0.330515	195296.5260050
0.326747	198760.0843067
0.321029	204141.0465501
0.315410	209578.8623652
0.311358	213596.6975557
0.307358	217644.5640208
0.301724	223488.1444615
0.295626	230008.2857117
0.285144	241713.1739289
0.282326	244972.8346157
0.278013	250058.0790834
0.273766	255183.2560811
0.271524	257937.2129814
0.266730	263941.1758315
0.262021	269997.0894929
0.255083	279217.6866591
0.242914	296305.7522703
0.239347	301548.4841256
0.232464	311988.1938304
0.229071	317295.1495461
0.225503	322997.1332960
0.223871	325647.1838306
0.221422	329675.1588947
0.218740	334156.7413742
0.212074	345628.4252812
0.199397	368855.3163199
0.195528	376338.0204140
0.193654	380033.8547937
0.190829	385691.7909715
0.188046	391374.8232127
0.183078	401795.6858396
0.178540	411634.9315827
0.176558	416033.1578655
0.174677	420264.1317989
0.172497	425241.4873829
0.168650	434214.7662056
0.164032	445330.3454550
0.159015	457843.8004571
0.153379	472484.1995505
0.149864	481940.1472158
0.143287	500352.5755904
0.136999	518888.7511574
0.132340	533250.1718302
0.129280	542991.7160769
0.125169	556486.5702739
0.121188	570015.4100512
0.116214	587595.6673088
0.110830	607527.6432850
0.104830	630932.5535287
0.098500	657096.7290564
0.092552	683183.8494097
0.086113	713221.7409306
0.081808	734436.8710211
0.079763	744856.1195043
0.074880	770666.2236055
0.070296	796174.7711712
0.064713	829057.6737198
0.059567	861294.2333108
0.057109	877391.9938223
0.054753	893273.4974354
0.052494	908937.0967462
0.048488	937810.0449850
0.043101	979027.0010439
0.036622	1032607.9399987
0.032194	1072033.9646147
0.030209	1090514.7290606
0.025915	1132340.7474887
0.022231	1170381.9866450
0.017697	1220212.7982759
0.013611	1268242.0725744
0.011457	1294855.6854325
0.009644	1317997.2590093
0.005568	1372662.7365843
0.003214	1406005.6101576
0.000796	1441739.4032079
0.000124	1451945.6883686
0.000006	1453750.9509749
