# 0lam 1Uhub 2beta 3tpri 4tsec 5fill 6mag 7den_max 8den_min 9swave 10dwave
      0.51726900	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	      32.26326140	       1.75922020	      -2.73508430	       1.13302960	       0.01222080	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.46354700	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	      46.04636110	       2.07619300	      -3.57583200	       1.38013710	       0.02469960	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.41641300	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	      62.46367180	       2.35961270	      -4.49991340	       1.62148880	       0.04455510	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.38536600	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	      75.89899050	       2.55147930	      -5.23362120	       1.79568320	       0.06516530	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.35893600	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	      88.57788410	       2.71762320	      -5.95709000	       1.95557480	       0.08978760	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.33431800	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     101.19658770	       2.87428370	      -6.73374370	       2.11516830	       0.12092180	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.31138900	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     112.79021020	       3.02194850	      -7.56035460	       2.27436260	       0.15959990	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.29639400	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     119.86941740	       3.11987540	      -8.17211270	       2.39535500	       0.19144920	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.28212100	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     128.70592960	       3.21369770	      -8.80357210	       2.50538800	       0.22781990	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.26853600	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     137.67358150	       3.30408950	      -9.46067270	       2.61534060	       0.26904770	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.25384100	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     146.69855800	       3.40317370	     -10.24031020	       2.74044820	       0.32236370	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.23741700	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     156.45510870	       3.51390270	     -11.21046550	       2.88880310	       0.39522890	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.22373900	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     168.49882360	       3.60772280	     -12.11113340	       3.01977000	       0.47514970	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.20997300	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     185.41621650	       3.70486020	     -13.11673720	       3.15907020	       0.56481640	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.19565500	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     204.06855900	       3.81476140	     -14.28354500	       3.31309210	       0.67797390	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.18365700	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     220.36836920	       3.90969870	     -15.37177760	       3.45016080	       0.79228210	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.17239500	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     235.99321060	       4.00084970	     -16.50171090	       3.58637840	       0.92001570	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.16229800	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     250.06920970	       4.08504190	     -17.67778990	       3.71558890	       1.05494040	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.15652400	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     258.00221820	       4.13567390	     -18.68585150	       3.88580620	       1.14257550	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.15300400	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     262.78052700	       4.16600600	     -19.51681560	       4.01778850	       1.20029470	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.14956400	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     267.40223500	       4.19596720	     -20.38579930	       4.14812560	       1.26018490	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
      0.14620100	       2.00000000	      90.00000000	      -0.05000000	       0.00000000	       0.81999486	     271.83371940	       4.22583650	     -21.29487850	       4.27782180	       1.32230560	 # /home/vilardi/Prog/Proj/DMF2RG_run/run/hope_for_dwave/n0.820/tpri_-0.050/U2.00/beta90.00/log/messages
