  13.0000000000	   1.0000000000	   0.0000061442	  13.4956020271	   1.6624520596	
  14.0000000000	   1.0000000000	   0.0000061442	  17.8069072345	   1.7686651016	
  15.0000000000    1.0000000000    0.0000061442   24.8177814050    1.8833715855
  16.0000000000	   1.0000000000	   0.0000061442	  37.3013644966	   2.0081294090	
  17.0000000000    1.0000000000    0.0000061442   70.6362991630    2.1727739557
